!
!Date: 04/10/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
DRE2	YKR071C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2008-07-23	Zhang Y, et al. (2008) PMID:18625724
COX17	YLL009C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2001-01-18	Beers J, et al. (1997) PMID:9407107
COX19	YLL018C-A	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2003-04-15	Nobrega MP, et al. (2002) PMID:12171940
COX12	YLR038C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2012-10-29	Vögtle FN, et al. (2012) PMID:22984289
TRX1	YLR043C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2012-10-29	Vögtle FN, et al. (2012) PMID:22984289
UPS2	YLR168C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2009-06-25	Tamura Y, et al. (2009) PMID:19506038
UPS1	YLR193C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2006-07-11	Sesaki H, et al. (2006) PMID:16754953
UPS1	YLR193C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2009-06-25	Tamura Y, et al. (2009) PMID:19506038
COA4	YLR218C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2009-09-14	Longen S, et al. (2009) PMID:19703468
COA4	YLR218C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2010-08-30	Bestwick M, et al. (2010) PMID:20624914
AIM32	YML050W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2021-11-09	Zhang D, et al. (2021) PMID:34461091
CYB2	YML054C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2002-09-27	Guiard B (1985) PMID:3004948
CYB2	YML054C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2004-10-05	Daum G, et al. (1982) PMID:6290489
MIX17	YMR002W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2006-11-30	Gabriel K, et al. (2007) PMID:17095012
CMC4	YMR194C-B	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2009-09-14	Longen S, et al. (2009) PMID:19703468
MTF1	YMR228W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2008-01-30	Biswas TK and Getz GS (2002) PMID:12270918
MTF1	YMR228W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2012-10-29	Vögtle FN, et al. (2012) PMID:22984289
COA6	YMR244C-A	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2012-10-29	Vögtle FN, et al. (2012) PMID:22984289
NCE103	YNL036W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2012-10-29	Vögtle FN, et al. (2012) PMID:22984289
ATP23	YNR020C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2008-08-26	Osman C, et al. (2007) PMID:17135288
RIB4	YOL143C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2012-10-29	Vögtle FN, et al. (2012) PMID:22984289
PTC5	YOR090C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2012-10-29	Vögtle FN, et al. (2012) PMID:22984289
MGM1	YOR211C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2002-12-02	Wong ED, et al. (2000) PMID:11038181
COX11	YPL132W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2012-10-29	Vögtle FN, et al. (2012) PMID:22984289
ISA2	YPR067W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IDA	manually curated	SGD	2018-01-22	Jensen LT and Culotta VC (2000) PMID:10805735
