!
!Date: 04/10/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
MDM35	YKL053C-A	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with MDM35	computational	GO_Central	2022-03-30	Gaudet P, et al (2010)
MDM35	YKL053C-A	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with O43715	computational	GO_Central	2022-03-30	Gaudet P, et al (2010)
MDM35	YKL053C-A	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
YNK1	YKL067W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
HOT13	YKL084W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
HOT13	YKL084W	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN001998896	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
HOT13	YKL084W	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with HOT13	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
CMC1	YKL137W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MCR1	YKL150W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
GPM1	YKL152C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MIA40	YKL195W	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN000492699	computational	GO_Central	2018-10-18	Gaudet P, et al (2010)
MIA40	YKL195W	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with MIA40	computational	GO_Central	2018-10-18	Gaudet P, et al (2010)
MIA40	YKL195W	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with Q8N4Q1	computational	GO_Central	2018-10-18	Gaudet P, et al (2010)
CCP1	YKR066C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
DRE2	YKR071C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
DRE2	YKR071C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with UR000106733	computational	UniProt	2024-03-12	UniProt Curators (2015)
COX17	YLL009C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN000423137	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
COX17	YLL009C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with COX17	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
COX17	YLL009C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with Q14061	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
COX17	YLL009C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with IPR007745	computational	InterPro	2024-03-12	DDB, et al. (2001)
COX17	YLL009C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COX19	YLL018C-A	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN001465117	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
COX19	YLL018C-A	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with COX19	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
COX19	YLL018C-A	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with Q49B96	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
COX19	YLL018C-A	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TRX1	YLR043C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
UPS2	YLR168C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with IPR037365	computational	InterPro	2024-03-12	DDB, et al. (2001)
UPS2	YLR168C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
UPS2	YLR168C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN000125772	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS2	YLR168C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with UPS3	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS2	YLR168C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with UPS2	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS2	YLR168C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with UPS1	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS2	YLR168C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with Q9Y255	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS1	YLR193C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN000125772	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS1	YLR193C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with UPS3	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS1	YLR193C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with UPS2	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS1	YLR193C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with UPS1	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS1	YLR193C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with Q9Y255	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
UPS1	YLR193C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with IPR037365	computational	InterPro	2024-03-12	DDB, et al. (2001)
UPS1	YLR193C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COA4	YLR218C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COA4	YLR218C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN000341932	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
COA4	YLR218C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with COA4	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
COA4	YLR218C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with IPR039870	computational	InterPro	2024-03-12	DDB, et al. (2001)
CYB2	YML054C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MIX17	YMR002W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CCS1	YMR038C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NDE1	YMR145C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CMC4	YMR194C-B	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN000400521	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
CMC4	YMR194C-B	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with CMC4	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
CMC4	YMR194C-B	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MTF1	YMR228W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COA6	YMR244C-A	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN001125886	computational	GO_Central	2018-04-19	Gaudet P, et al (2010)
COA6	YMR244C-A	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with COA6	computational	GO_Central	2018-04-19	Gaudet P, et al (2010)
COA6	YMR244C-A	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NCE103	YNL036W	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
RIB4	YOL143C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with PTN001078126	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
RIB4	YOL143C	is active in	GO:0005758	mitochondrial intermembrane space	cellular component		IBA with RIB4	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
RIB4	YOL143C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PTC5	YOR090C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MGM1	YOR211C	located in	GO:0005758	mitochondrial intermembrane space	cellular component		IEA with SL-0169	computational	UniProt	2024-03-12	UniProt-GOA (2012)
