!
!Date: 04/10/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
PHB1	YGR132C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-03-08	Nijtmans LG, et al. (2000) PMID:10835343
PHB1	YGR132C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-03-08	Berger KH and Yaffe MP (1998) PMID:9632789
PET54	YGR222W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2003-02-10	McMullin TW and Fox TD (1993) PMID:8389363
PHB2	YGR231C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-03-08	Nijtmans LG, et al. (2000) PMID:10835343
PHB2	YGR231C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-03-08	Berger KH and Yaffe MP (1998) PMID:9632789
COQ6	YGR255C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2003-09-16	Gin P, et al. (2003) PMID:12721307
LEU5	YHR002W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-10-09	Prohl C, et al. (2001) PMID:11158296
MPC2	YHR162W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2012-06-04	Bricker DK, et al. (2012) PMID:22628558
MTG2	YHR168W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-01-04	Datta K, et al. (2005) PMID:15591131
MDM31	YHR194W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-02-08	Dimmer KS, et al. (2005) PMID:15631992
AIM18	YHR198C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2023-02-06	Schmitz JM, et al. (2023) PMID:36739946
AIM46	YHR199C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2023-02-06	Schmitz JM, et al. (2023) PMID:36739946
COA1	YIL157C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2008-01-02	Mick DU, et al. (2007) PMID:17882259
INA22	YIR024C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2014-06-27	Lytovchenko O, et al. (2014) PMID:24942160
COX16	YJL003W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2003-02-17	Carlson CG, et al. (2003) PMID:12446688
COA3	YJL062W-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2010-10-06	Mick DU, et al. (2010) PMID:20876281
COA3	YJL062W-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2010-12-08	Fontanesi F, et al. (2011) PMID:21068384
NUC1	YJL208C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2007-02-01	Büttner S, et al. (2007) PMID:17244531
NUC1	YJL208C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Dake E, et al. (1988) PMID:3286639
PET191	YJR034W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2008-07-20	Khalimonchuk O, et al. (2008) PMID:18503002
SSC1	YJR045C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Schneider HC, et al. (1994) PMID:7935837
MIR1	YJR077C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2011-05-26	Dietmeier K, et al. (1993) PMID:8245029
AIM24	YJR080C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2014-05-02	Harner ME, et al. (2014) PMID:24714493
CCE1	YKL011C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-11-05	Ezekiel UR and Zassenhaus HP (1993) PMID:8413191
OAC1	YKL120W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Palmieri L, et al. (1999) PMID:10428783
MIA40	YKL195W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2014-02-28	Naoé M, et al. (2004) PMID:15364952
MIA40	YKL195W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2014-02-28	Terziyska N, et al. (2005) PMID:15620710
MIC60	YKR016W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2009-06-17	Rabl R, et al. (2009) PMID:19528297
UTH1	YKR042W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2022-08-25	Welter E, et al. (2013) PMID:23910823
MRS4	YKR052C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2009-03-31	Wiesenberger G, et al. (1991) PMID:1703236
OMA1	YKR087C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2004-02-09	Kaser M, et al. (2003) PMID:12963738
PET309	YLR067C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2022-08-25	Manthey GM, et al. (1998) PMID:9692914
FMP25	YLR077W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2011-01-12	Mathieu L, et al. (2011) PMID:21168530
SLS1	YLR139C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-06-17	Rouillard JM, et al. (1996) PMID:8917313
SHH4	YLR164W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2006-04-05	Kerscher O, et al. (2000) PMID:10637294
MDL1	YLR188W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Young L, et al. (2001) PMID:11251115
UPS1	YLR193C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2016-06-13	Watanabe Y, et al. (2015) PMID:26235513
COQ9	YLR201C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-09-06	Johnson A, et al. (2005) PMID:16027161
COQ9	YLR201C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2007-06-07	Hsieh EJ, et al. (2007) PMID:17391640
QRI5	YLR204W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2008-01-28	Barros MH, et al. (2006) PMID:16339141
SYM1	YLR251W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2004-07-06	Trott A and Morano KA (2004) PMID:15189984
SYM1	YLR251W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2014-01-17	Reinhold R, et al. (2012) PMID:23045398
CQD2	YLR253W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2013-12-03	Tan T, et al. (2013) PMID:23781023
PUT7	YLR283W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2020-09-29	Zulkifli M, et al. (2020) PMID:32978391
ATP10	YLR393W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IPI with ATP6	manually curated	SGD	2008-02-04	Tzagoloff A, et al. (2004) PMID:14998992
RCF1	YML030W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2012-02-09	Strogolova V, et al. (2012) PMID:22310663
RCF1	YML030W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2012-02-22	Vukotic M, et al. (2012) PMID:22342701
RCF1	YML030W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2012-03-15	Chen YC, et al. (2012) PMID:22405070
COX14	YML129C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-03-01	Barrientos A, et al. (2004) PMID:15306853
MSS1	YMR023C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-10-03	Broadley SA, et al. (2001) PMID:11604502
CCS1	YMR038C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2004-03-04	Sturtz LA, et al. (2001) PMID:11500508
AAC1	YMR056C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2013-02-17	Dyall SD, et al. (2003) PMID:12740376
YTA12	YMR089C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Tzagoloff A, et al. (1994) PMID:7929327
MTG1	YMR097C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2003-07-07	Barrientos A, et al. (2003) PMID:12808030
ATP25	YMR098C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2008-04-01	Zeng X, et al. (2008) PMID:18216280
MGR3	YMR115W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2008-10-13	Dunn CD, et al. (2008) PMID:18843051
MME1	YMR166C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2015-01-20	Cui Y, et al. (2015) PMID:25585246
PET111	YMR257C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2003-02-10	Green-Willms NS, et al. (2001) PMID:11106667
ATM1	YMR301C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Leighton J and Schatz G (1995) PMID:7828591
YME2	YMR302C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2007-11-13	Hanekamp T and Thorsness PE (1996) PMID:8649384
PSD1	YNL169C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2013-02-12	Tamura Y, et al. (2012) PMID:23124206
MDJ2	YNL328C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Westermann B and Neupert W (1997) PMID:9325105
RCF2	YNR018W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2012-02-22	Vukotic M, et al. (2012) PMID:22342701
MRX15	YNR040W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2019-03-19	Möller-Hergt BV, et al. (2018) PMID:30091672
PET494	YNR045W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2003-02-10	McMullin TW and Fox TD (1993) PMID:8389363
COQ10	YOL008W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-10-19	Barros MH, et al. (2005) PMID:16230336
MDM38	YOL027C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2004-09-23	Nowikovsky K, et al. (2004) PMID:15138253
MDM38	YOL027C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2006-04-10	Frazier AE, et al. (2006) PMID:16476776
COQ3	YOL096C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2003-03-14	Poon WW, et al. (1999) PMID:10419476
CYC2	YOR037W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2022-08-25	Bernard DG, et al. (2005) PMID:16207709
CRC1	YOR100C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	van Roermund CW, et al. (1999) PMID:10545096
CAT5	YOR125C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2006-09-08	Jonassen T, et al. (1998) PMID:9452453
MDM32	YOR147W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-02-08	Dimmer KS, et al. (2005) PMID:15631992
HEM15	YOR176W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2023-12-12	Prasad AR and Dailey HA (1995) PMID:7629135
HEM15	YOR176W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2009-03-23	Prasad AR and Dailey HA (1995) PMID:7629135
GEP3	YOR205C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2012-06-11	Paul MF, et al. (2012) PMID:22621929
MGM1	YOR211C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2010-12-02	Zick M, et al. (2009) PMID:19505460
ODC2	YOR222W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Palmieri L, et al. (2001) PMID:11013234
PNT1	YOR266W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2008-01-31	He S and Fox TD (1999) PMID:10490599
MRS2	YOR334W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2023-10-17	Bui DM, et al. (1999) PMID:10400670
MRS2	YOR334W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Bui DM, et al. (1999) PMID:10400670
MFM1	YPL060W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Gregan J, et al. (2001) PMID:11254124
INA17	YPL099C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2014-06-27	Lytovchenko O, et al. (2014) PMID:24942160
FMP30	YPL103C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2011-02-21	Kuroda T, et al. (2011) PMID:21306442
CQD1	YPL109C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2023-04-25	Khosravi S, et al. (2023) PMID:37073556
COX11	YPL132W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Pungartnik C, et al. (1999) PMID:10501934
COX11	YPL132W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2005-04-15	Khalimonchuk O, et al. (2005) PMID:15776235
ODC1	YPL134C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Palmieri L, et al. (2001) PMID:11013234
MDL2	YPL270W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Young L, et al. (2001) PMID:11251115
MRX21	YPR011C	located in	GO:0005743	mitochondrial inner membrane	cellular component		ISM	manually curated	SGD	2013-12-12	Belenkiy R, et al. (2000) PMID:10930523
YME1	YPR024W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2011-03-30	Weber ER, et al. (1996) PMID:8688560
JID1	YPR061C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2020-11-13	Bursać D and Lithgow T (2009) PMID:19682992
YLH47	YPR125W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2006-02-16	Frazier AE, et al. (2006) PMID:16476776
TAZ1	YPR140W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IDA	manually curated	SGD	2011-04-14	Claypool SM, et al. (2006) PMID:16880272
