!
!Date: 04/15/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
AI2	Q0055	is active in	GO:0005739	mitochondrion	cellular component		IBA with AI2	computational	GO_Central	2022-09-25	Gaudet P, et al (2010)
AI2	Q0055	is active in	GO:0005739	mitochondrion	cellular component		IBA with locus:2019140	computational	GO_Central	2022-09-25	Gaudet P, et al (2010)
AI2	Q0055	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
AI2	Q0055	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
AI2	Q0055	located in	GO:0005739	mitochondrion	cellular component		IEA	computational	UniProt	2024-03-12	UniProt (2021)
AI3	Q0060	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
AI3	Q0060	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
AI3	Q0060	located in	GO:0005739	mitochondrion	cellular component		IEA	computational	UniProt	2024-03-12	UniProt (2021)
AI4	Q0065	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
AI4	Q0065	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
AI4	Q0065	located in	GO:0005739	mitochondrion	cellular component		IEA	computational	UniProt	2024-03-12	UniProt (2021)
AI5_ALPHA	Q0070	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
AI5_ALPHA	Q0070	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
AI5_ALPHA	Q0070	located in	GO:0005739	mitochondrion	cellular component		IEA	computational	UniProt	2024-03-12	UniProt (2021)
AI5_BETA	Q0075	located in	GO:0005739	mitochondrion	cellular component		IEA	computational	UniProt	2024-03-12	UniProt (2021)
AI5_BETA	Q0075	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
AI5_BETA	Q0075	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
ATP8	Q0080	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP6	Q0085	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0092	Q0092	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0092	Q0092	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COB	Q0105	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
BI2	Q0110	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
BI3	Q0115	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
BI4	Q0120	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
BI4	Q0120	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
OLI1	Q0130	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
VAR1	Q0140	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
VAR1	Q0140	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
Q0142	Q0142	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0142	Q0142	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
Q0143	Q0143	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0143	Q0143	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
Q0144	Q0144	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0144	Q0144	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
SCEI	Q0160	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
SCEI	Q0160	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
Q0182	Q0182	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0182	Q0182	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COX2	Q0250	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0255	Q0255	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0255	Q0255	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
Q0255	Q0255	located in	GO:0005739	mitochondrion	cellular component		IEA	computational	UniProt	2024-03-12	UniProt (2021)
COX3	Q0275	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0297	Q0297	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
Q0297	Q0297	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TFC3	YAL001C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
TFC3	YAL001C	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MDM10	YAL010C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
NTG1	YAL015C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
NTG1	YAL015C	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NTG1	YAL015C	located in	GO:0005739	mitochondrion	cellular component		IEA with UR000166053	computational	UniProt	2024-03-12	UniProt Curators (2015)
CYC3	YAL039C	is active in	GO:0005739	mitochondrion	cellular component		IBA with CAL0000175773	computational	GO_Central	2020-08-08	Gaudet P, et al (2010)
CYC3	YAL039C	is active in	GO:0005739	mitochondrion	cellular component		IBA with MGI:106911	computational	GO_Central	2020-08-08	Gaudet P, et al (2010)
CYC3	YAL039C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000297201	computational	GO_Central	2020-08-08	Gaudet P, et al (2010)
CYC3	YAL039C	is active in	GO:0005739	mitochondrion	cellular component		IBA with CYC3	computational	GO_Central	2020-08-08	Gaudet P, et al (2010)
CYC3	YAL039C	is active in	GO:0005739	mitochondrion	cellular component		IBA with CYT2	computational	GO_Central	2020-08-08	Gaudet P, et al (2010)
CYC3	YAL039C	is active in	GO:0005739	mitochondrion	cellular component		IBA with P53701	computational	GO_Central	2020-08-08	Gaudet P, et al (2010)
CYC3	YAL039C	located in	GO:0005739	mitochondrion	cellular component		IEA with IPR000511	computational	InterPro	2024-03-12	DDB, et al. (2001)
CYC3	YAL039C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
GCV3	YAL044C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
GCV3	YAL044C	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
GCV3	YAL044C	is active in	GO:0005739	mitochondrion	cellular component		IBA with DDB_G0287773	computational	GO_Central	2023-06-02	Gaudet P, et al (2010)
GCV3	YAL044C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN001711613	computational	GO_Central	2023-06-02	Gaudet P, et al (2010)
GCV3	YAL044C	is active in	GO:0005739	mitochondrion	cellular component		IBA with GCV3	computational	GO_Central	2023-06-02	Gaudet P, et al (2010)
GCV3	YAL044C	is active in	GO:0005739	mitochondrion	cellular component		IBA with P11183	computational	GO_Central	2023-06-02	Gaudet P, et al (2010)
GCV3	YAL044C	is active in	GO:0005739	mitochondrion	cellular component		IBA with P20821	computational	GO_Central	2023-06-02	Gaudet P, et al (2010)
GCV3	YAL044C	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q8II35	computational	GO_Central	2023-06-02	Gaudet P, et al (2010)
BOL1	YAL044W-A	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
BOL3	YAL046C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
GEM1	YAL048C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ACS1	YAL054C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ACS1	YAL054C	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
GPB2	YAL056W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
GPB2	YAL056W	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
SEN34	YAR008W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
YAT1	YAR035W	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN001097079	computational	GO_Central	2017-12-07	Gaudet P, et al (2010)
YAT1	YAR035W	is active in	GO:0005739	mitochondrion	cellular component		IBA with YAT1	computational	GO_Central	2017-12-07	Gaudet P, et al (2010)
YAT1	YAR035W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
FMT1	YBL013W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
FMT1	YBL013W	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
FMT1	YBL013W	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000875736	computational	GO_Central	2021-12-15	Gaudet P, et al (2010)
FMT1	YBL013W	is active in	GO:0005739	mitochondrion	cellular component		IBA with FMT1	computational	GO_Central	2021-12-15	Gaudet P, et al (2010)
FMT1	YBL013W	is active in	GO:0005739	mitochondrion	cellular component		IBA with O77480	computational	GO_Central	2021-12-15	Gaudet P, et al (2010)
ACH1	YBL015W	is active in	GO:0005739	mitochondrion	cellular component		IBA with CAL0000189008	computational	GO_Central	2022-09-25	Gaudet P, et al (2010)
ACH1	YBL015W	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000484587	computational	GO_Central	2022-09-25	Gaudet P, et al (2010)
ACH1	YBL015W	is active in	GO:0005739	mitochondrion	cellular component		IBA with ACH1	computational	GO_Central	2022-09-25	Gaudet P, et al (2010)
ACH1	YBL015W	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q5BD33	computational	GO_Central	2022-09-25	Gaudet P, et al (2010)
PIM1	YBL022C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PET9	YBL030C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MRPL16	YBL038W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MRPL16	YBL038W	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with CAL0000178676	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with CAL0000195289	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with DDB_G0274809	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with DDB_G0288777	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with MGI:107876	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with MGI:1914253	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000932824	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with 1303314	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with 1359150	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with 621297	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with COR1	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with MAS2	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with MAS1	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with QCR2	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with locus:2088309	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with O75439	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with P22695	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with P31930	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q10713	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q57W51	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q586V8	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with WBGene00013880	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	is active in	GO:0005739	mitochondrion	cellular component		IBA with WBGene00022159	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
COR1	YBL045C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PTH2	YBL057C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000291358	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
PTH2	YBL057C	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q9Y3E5	computational	GO_Central	2023-11-08	Gaudet P, et al (2010)
CMC2	YBL059C-A	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN001884832	computational	GO_Central	2023-01-11	Gaudet P, et al (2010)
CMC2	YBL059C-A	is active in	GO:0005739	mitochondrion	cellular component		IBA with CMC1	computational	GO_Central	2023-01-11	Gaudet P, et al (2010)
CMC2	YBL059C-A	is active in	GO:0005739	mitochondrion	cellular component		IBA with CMC2	computational	GO_Central	2023-01-11	Gaudet P, et al (2010)
CMC2	YBL059C-A	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q7Z7K0	computational	GO_Central	2023-01-11	Gaudet P, et al (2010)
CMC2	YBL059C-A	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q9NRP2	computational	GO_Central	2023-01-11	Gaudet P, et al (2010)
CMC2	YBL059C-A	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
IAI11	YBL059W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PRX1	YBL064C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PRX1	YBL064C	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PRX1	YBL064C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000073792	computational	GO_Central	2017-05-02	Gaudet P, et al (2010)
PRX1	YBL064C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PRX1	computational	GO_Central	2017-05-02	Gaudet P, et al (2010)
ATG8	YBL078C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PET112	YBL080C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PET112	YBL080C	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PET112	YBL080C	located in	GO:0005739	mitochondrion	cellular component		IEA with UR000375771	computational	UniProt	2024-03-12	UniProt Curators (2015)
PET112	YBL080C	is active in	GO:0005739	mitochondrion	cellular component		IBA with MGI:2442496	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
PET112	YBL080C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000910244	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
PET112	YBL080C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PET112	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
PET112	YBL080C	is active in	GO:0005739	mitochondrion	cellular component		IBA with O75879	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
MRP21	YBL090W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MRP21	YBL090W	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MRX3	YBL095W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MRX3	YBL095W	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
BNA4	YBL098W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP1	YBL099W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MIX23	YBL107C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MIX23	YBL107C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN001591173	computational	GO_Central	2020-08-09	Gaudet P, et al (2010)
MIX23	YBL107C	is active in	GO:0005739	mitochondrion	cellular component		IBA with MIX23	computational	GO_Central	2020-08-09	Gaudet P, et al (2010)
COQ1	YBR003W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
SCO2	YBR024W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ETR1	YBR026C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ETR1	YBR026C	is active in	GO:0005739	mitochondrion	cellular component		IBA with FBgn0033883	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
ETR1	YBR026C	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000190628	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
ETR1	YBR026C	is active in	GO:0005739	mitochondrion	cellular component		IBA with 3208	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
ETR1	YBR026C	is active in	GO:0005739	mitochondrion	cellular component		IBA with ETR1	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
ETR1	YBR026C	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q57TX8	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
ETR1	YBR026C	is active in	GO:0005739	mitochondrion	cellular component		IBA with Q9BV79	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
PDX3	YBR035C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
SCO1	YBR037C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP3	YBR039W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP3	YBR039W	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TCM62	YBR044C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
FMP23	YBR047W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
FMP23	YBR047W	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MRX18	YBR056W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MIS1	YBR084W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MIS1	YBR084W	located in	GO:0005739	mitochondrion	cellular component		IEA with SL-0173	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MIS1	YBR084W	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000002392	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
MIS1	YBR084W	is active in	GO:0005739	mitochondrion	cellular component		IBA with MIS1	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
AAC3	YBR085W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
TIM12	YBR091C	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
YMC2	YBR104W	located in	GO:0005739	mitochondrion	cellular component		IEA with KW-0496	computational	UniProt	2024-03-20	UniProt-GOA (2012)
YMC2	YBR104W	is active in	GO:0005739	mitochondrion	cellular component		IBA with PTN000641359	computational	GO_Central	2023-04-07	Gaudet P, et al (2010)
YMC2	YBR104W	is active in	GO:0005739	mitochondrion	cellular component		IBA with YMC2	computational	GO_Central	2023-04-07	Gaudet P, et al (2010)
YMC2	YBR104W	is active in	GO:0005739	mitochondrion	cellular component		IBA with ORT1	computational	GO_Central	2023-04-07	Gaudet P, et al (2010)
