!
!Date: 04/07/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
ENP1	YBR247C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	GO_Central	2015-03-20	Léger-Silvestre I, et al. (2004) PMID:15167894
RRP7	YCL031C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPB1	YCL054W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2001-01-18	Kressler D, et al. (1999) PMID:10556316
SPB1	YCL054W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2004-11-22	Pintard L, et al. (2000) PMID:10648622
KRR1	YCL059C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2001-02-12	Sasaki T, et al. (2000) PMID:11027267
KRR1	YCL059C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
RBP95	YCR016W	is active in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2023-09-06	Bhutada P, et al. (2022) PMID:36018804
RBP95	YCR016W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RRP43	YCR035C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-11-07	Zanchin NI and Goldfarb DS (1999) PMID:9891085
BUD23	YCR047C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2009-10-09	White J, et al. (2008) PMID:18332120
PWP2	YCR057C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
PWP2	YCR057C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
RSA4	YCR072C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2005-11-08	de la Cruz J, et al. (2005) PMID:16221974
CSM1	YCR086W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-10-01	Rabitsch KP, et al. (2003) PMID:12689592
YCR087C-A	YCR087C-A	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOP1	YDL014W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-08-28	Moy TI, et al. (2002) PMID:11932453
NOP1	YDL014W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-08-13	Schimmang T, et al. (1989) PMID:2686980
DBP10	YDL031W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-09-22	Burger F, et al. (2000) PMID:10871363
SIR2	YDL042C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-12-02	Gotta M, et al. (1997) PMID:9214640
LHP1	YDL051W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-04-24	Long KS, et al. (2001) PMID:11720288
TSR1	YDL060W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-10-09	Gelperin D, et al. (2001) PMID:11565749
NOP14	YDL148C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2000-12-07	Rout MP, et al. (2000) PMID:10684247
NOP14	YDL148C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
NOP14	YDL148C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
SAS10	YDL153C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
AIR2	YDL175C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2009-08-24	Dez C, et al. (2006) PMID:16541108
NHP2	YDL208W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	GO_Central	2018-04-11	Henras A, et al. (2001) PMID:11433018
NHP2	YDL208W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	GO_Central	2018-04-03	Henras A, et al. (1998) PMID:9843512
NOP6	YDL213C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOP6	YDL213C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-04-17	Buchhaupt M, et al. (2007) PMID:17425675
MAF1	YDR005C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2011-09-16	Wei Y, et al. (2009) PMID:19574957
FAL1	YDR021W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2011-06-01	Kressler D, et al. (1997) PMID:9372960
NSI1	YDR026C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NSI1	YDR026C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2012-03-15	Ha CW, et al. (2012) PMID:22362748
MAK21	YDR060W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2019-09-06	Milkereit P, et al. (2001) PMID:11371346
RRP8	YDR083W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-08-07	Bousquet-Antonelli C, et al. (2000) PMID:10864042
RRP8	YDR083W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	GO_Central	2015-05-05	Schilling V, et al. (2012) PMID:22588997
RRP8	YDR083W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2013-02-20	Peifer C, et al. (2013) PMID:23180764
RRP1	YDR087C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ARX1	YDR101C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2013-10-18	Hung NJ and Johnson AW (2006) PMID:16648468
FOB1	YDR110W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2001-01-18	Defossez PA, et al. (1999) PMID:10230397
HMO1	YDR174W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2004-01-13	Gadal O, et al. (2002) PMID:12374750
RRP45	YDR280W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2009-08-24	Dez C, et al. (2006) PMID:16541108
BFR2	YDR299W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BFR2	YDR299W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-19	Bernstein KA, et al. (2004) PMID:15590835
SSF2	YDR312W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-07-31	Bogengruber E, et al. (2003) PMID:12702244
UTP4	YDR324C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
FCF1	YDR339C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2006-07-06	Rempola B, et al. (2006) PMID:16762320
FCF1	YDR339C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2006-07-06	Bleichert F, et al. (2006) PMID:16769905
ESF1	YDR365C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
LSM6	YDR378C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2005-02-22	Fernandez CF, et al. (2004) PMID:15075370
UTP5	YDR398W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
RRP17	YDR412W	is active in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2020-11-10	Oeffinger M, et al. (2009) PMID:20005841
LRS4	YDR439W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-10-01	Rabitsch KP, et al. (2003) PMID:12689592
UTP6	YDR449C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
UTP6	YDR449C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
TOM1	YDR457W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PUF6	YDR496C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SNU13	YEL026W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-06-20	Rout MP, et al. (2000) PMID:10684247
POL5	YEL055C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
POL5	YEL055C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-07-13	Shimizu K, et al. (2002) PMID:12093911
NOP16	YER002W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2000-12-07	Rout MP, et al. (2000) PMID:10684247
NUG1	YER006W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2000-12-07	Rout MP, et al. (2000) PMID:10684247
NUG1	YER006W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2009-05-08	Bassler J, et al. (2006) PMID:16803892
EDC2	YER035W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2009-08-24	Neef DW and Thiele DJ (2009) PMID:19682251
UTP7	YER082C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
UTP7	YER082C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
LSM4	YER112W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2005-02-22	Fernandez CF, et al. (2004) PMID:15075370
LCP5	YER127W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	GO_Central	2014-10-13	Wiederkehr T, et al. (1998) PMID:9814757
GLC7	YER133W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-01-30	Wu X and Tatchell K (2001) PMID:11412094
LSM5	YER146W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2005-02-22	Fernandez CF, et al. (2004) PMID:15075370
SPB4	YFL002C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPB4	YFL002C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2013-03-14	de la Cruz J, et al. (1998) PMID:9769101
LOC1	YFR001W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2009-03-12	Urbinati CR, et al. (2006) PMID:16871394
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	existence starts and ends during mitotic anaphase B	IDA	manually curated	SGD	2022-10-26	Abbasi M, et al. (2022) PMID:36259662
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	existence starts and ends during mitotic telophase	IDA	manually curated	SGD	2022-10-26	Abbasi M, et al. (2022) PMID:36259662
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	existence starts and ends during G1 phase	IDA	manually curated	SGD	2022-10-26	Abbasi M, et al. (2022) PMID:36259662
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-09-18	Yoshida S, et al. (2002) PMID:12062061
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	exists during meiotic metaphase I	IDA	manually curated	SGD	2016-06-14	Yellman CM and Roeder GS (2015) PMID:26090959
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	exists during meiotic anaphase I	IDA	manually curated	SGD	2016-06-14	Yellman CM and Roeder GS (2015) PMID:26090959
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	exists during meiotic telophase I	IDA	manually curated	SGD	2016-06-14	Yellman CM and Roeder GS (2015) PMID:26090959
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	exists during meiotic metaphase II	IDA	manually curated	SGD	2016-06-14	Yellman CM and Roeder GS (2015) PMID:26090959
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	exists during meiotic anaphase II	IDA	manually curated	SGD	2016-06-14	Yellman CM and Roeder GS (2015) PMID:26090959
CDC14	YFR028C	located in	GO:0005730	nucleolus	cellular component	exists during meiotic telophase II	IDA	manually curated	SGD	2016-06-14	Yellman CM and Roeder GS (2015) PMID:26090959
CGR1	YGL029W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2001-02-08	Sun J, et al. (2001) PMID:11116400
DBP3	YGL078C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-09-22	Weaver PL, et al. (1997) PMID:9032262
NSA1	YGL111W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ROK1	YGL171W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2012-04-24	Venema J, et al. (1997) PMID:9154839
UPF3	YGR072W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2011-04-01	Shirley RL, et al. (2002) PMID:12196393
SLX9	YGR081C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UTP22	YGR090W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UTP22	YGR090W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
UTP22	YGR090W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2006-03-15	Bernstein KA, et al. (2004) PMID:15590835
NOP7	YGR103W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2000-12-07	Rout MP, et al. (2000) PMID:10684247
UTP8	YGR128C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
ENP2	YGR145W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
ENP2	YGR145W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-19	Bernstein KA, et al. (2004) PMID:15590835
MTR3	YGR158C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-11-06	Kadowaki T, et al. (1995) PMID:8534909
NSR1	YGR159C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SKI6	YGR195W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2021-01-20	Okuda EK, et al. (2020) PMID:32554806
NOP19	YGR251W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOP19	YGR251W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
NOP19	YGR251W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2011-09-29	Choque E, et al. (2011) PMID:21941128
EFG1	YGR271C-A	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EFG1	YGR271C-A	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	GO_Central	2015-05-05	Schilling V, et al. (2012) PMID:22588997
PXR1	YGR280C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2006-03-13	Guglielmi B and Werner M (2002) PMID:12107183
UPA1	YGR283C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ZUO1	YGR285C	located in	GO:0005730	nucleolus	cellular component		IMP	manually curated	SGD	2010-10-19	Albanèse V, et al. (2010) PMID:20368619
RPL14B	YHL001W	is active in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2021-12-13	Espinar-Marchena F, et al. (2018) PMID:29788267
SHU1	YHL006C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2011-12-06	Bernstein KA, et al. (2011) PMID:21372173
SBP1	YHL034C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2006-10-24	Clark MW, et al. (1990) PMID:2121740
SBP1	YHL034C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-03-07	Jong AY, et al. (1987) PMID:2823109
CIC1	YHR052W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-04-09	Jäger S, et al. (2001) PMID:11500370
RRP3	YHR065C	located in	GO:0005730	nucleolus	cellular component		IC with maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	manually curated	SGD	2012-12-04	Granneman S, et al. (2006) PMID:16449634
SSF1	YHR066W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-08-26	Kim J and Hirsch JP (1998) PMID:9611192
NOP10	YHR072W-A	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	GO_Central	2018-04-03	Henras A, et al. (1998) PMID:9843512
RPF1	YHR088W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-02-19	Wehner KA and Baserga SJ (2002) PMID:11864606
GAR1	YHR089C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-11-05	Girard JP, et al. (1992) PMID:1531632
GAR1	YHR089C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	GO_Central	2018-04-03	Henras A, et al. (1998) PMID:9843512
RPC10	YHR143W-A	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SPO12	YHR152W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2002-05-29	Shah R, et al. (2001) PMID:11729145
DBP8	YHR169W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2001-06-28	Daugeron MC and Linder P (2001) PMID:11222764
UTP9	YHR196W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
UTP9	YHR196W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
UTP9	YHR196W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
FAF1	YIL019W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2004-07-09	Shirai C, et al. (2004) PMID:15078877
FAF1	YIL019W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2004-07-09	Karkusiewicz I, et al. (2004) PMID:15178413
AIR1	YIL079C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-05-12	Drees BL, et al. (2001) PMID:11489916
UTP25	YIL091C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
UTP25	YIL091C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UTP25	YIL091C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2010-06-15	Goldfeder MB and Oliveira CC (2010) PMID:20528918
BMT5	YIL096C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BMT5	YIL096C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2014-01-09	Sharma S, et al. (2014) PMID:24335083
RRT14	YIL127C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPL16A	YIL133C	is active in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2021-02-05	Espinar-Marchena FJ, et al. (2016) PMID:27374275
CTK2	YJL006C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-10-30	Bouchoux C, et al. (2004) PMID:15520468
NOP9	YJL010C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOP9	YJL010C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
NOP9	YJL010C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-09-02	Thomson E, et al. (2007) PMID:17956976
RRN7	YJL025W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2012-03-15	Ha CW, et al. (2012) PMID:22362748
MTR4	YJL050W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2009-08-24	Dez C, et al. (2006) PMID:16541108
UTP18	YJL069C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UTP18	YJL069C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2006-03-15	Bernstein KA, et al. (2004) PMID:15590835
NET1	YJL076W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2009-07-06	Shou W, et al. (1999) PMID:10219244
UTP10	YJL109C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
UTP10	YJL109C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-09-17	Dragon F, et al. (2002) PMID:12068309
UTP10	YJL109C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
UTP10	YJL109C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-07-30	Dez C, et al. (2007) PMID:17652137
RPA34	YJL148W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2003-06-05	Teixeira MT, et al. (2002) PMID:12206772
MPP10	YJR002W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
LSM8	YJR022W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2007-12-06	Spiller MP, et al. (2007) PMID:18029398
URB2	YJR041C	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
URB2	YJR041C	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2004-07-13	Dez C, et al. (2004) PMID:15226434
RPL14A	YKL006W	is active in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2021-12-13	Espinar-Marchena F, et al. (2018) PMID:29788267
MRT4	YKL009W	located in	GO:0005730	nucleolus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MRT4	YKL009W	located in	GO:0005730	nucleolus	cellular component		IDA	manually curated	SGD	2010-02-05	Lo KY, et al. (2009) PMID:19797078
