!
!Date: 04/07/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
GRX4 iron-sulfur cluster assembly homodimer complex	CPX-6921	located in	GO:0005737	cytoplasm	cellular component		BSR	manually curated	ComplexPortal	2021-10-13	Talib EA and Outten CE (2021) PMID:32910989
GRX3 iron-sulfur cluster assembly homodimer complex	CPX-6924	located in	GO:0005737	cytoplasm	cellular component		BSR	manually curated	ComplexPortal	2021-10-13	Talib EA and Outten CE (2021) PMID:32910989
GRX7 iron-sulfur cluster assembly homodimer complex	CPX-6937	located in	GO:0005737	cytoplasm	cellular component		BSR	manually curated	ComplexPortal	2021-10-13	Talib EA and Outten CE (2021) PMID:32910989
SSA1	YAL005C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
SSA1	YAL005C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-01-18	López-Ribot JL and Chaffin WL (1996) PMID:8755907
CYS3	YAL012W	is active in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2023-11-22	Huh WK, et al. (2003) PMID:14562095
CYS3	YAL012W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
CYS3	YAL012W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TPD3	YAL016W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2003-04-30	Gentry MS and Hallberg RL (2002) PMID:12388751
PSK1	YAL017W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PSK1	YAL017W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2018-04-27	Kettner K, et al. (2012) PMID:22289182
ATS1	YAL020C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2008-08-25	Zabel R, et al. (2008) PMID:18466297
CCR4	YAL021C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-08-02	Tucker M, et al. (2002) PMID:11889048
GIP4	YAL031C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FUN12	YAL035W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RBG1	YAL036C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CDC19	YAL038W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2013-01-18	Jablonowski D, et al. (2004) PMID:14718557
CDC19	YAL038W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2016-09-21	Finnigan GC, et al. (2016) PMID:27385335
CDC24	YAL041W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2009-09-29	Shimada Y, et al. (2000) PMID:10655592
CDC24	YAL041W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
AIM2	YAL049C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FLC2	YAL053W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PEX22	YAL055W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
GPB2	YAL056W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BDH1	YAL060W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
BDH1	YAL060W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BDH2	YAL061W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RFA1	YAR007C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2004-10-08	Sundin BA, et al. (2004) PMID:15282802
YAR009C	YAR009C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
BUD14	YAR014C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ADE1	YAR015W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CDC15	YAR019C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
DFP2	YAR029W	located in	GO:0005737	cytoplasm	cellular component		IMP	manually curated	SGD	2008-03-10	Poirey R, et al. (2002) PMID:12101299
ECM15	YBL001C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UTP20	YBL004W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UTP20	YBL004W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2007-07-30	Dez C, et al. (2007) PMID:17652137
PDR3	YBL005W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
FUS3	YBL016W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-01-18	Choi KY, et al. (1999) PMID:10233162
MCM2	YBL023C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MCM2	YBL023C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-06-25	Nguyen VQ, et al. (2000) PMID:10704410
MCM2	YBL023C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2017-05-08	Yan H, et al. (1993) PMID:8224843
LSM2	YBL026W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
YBL029W	YBL029W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HEK2	YBL032W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-10-09	Irie K, et al. (2002) PMID:11867544
RIB1	YBL033C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
URA7	YBL039C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PSY4	YBL046W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2009-06-22	Kosugi S, et al. (2009) PMID:19520826
EDE1	YBL047C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-12-03	Boeke D, et al. (2014) PMID:25366307
PIN4	YBL051C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PIN4	YBL051C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-05-09	Mitchell SF, et al. (2013) PMID:23222640
TOD6	YBL054W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YBL055C	YBL055C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PTC3	YBL056W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PTC3	YBL056W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2017-12-16	Young C, et al. (2002) PMID:12477803
SHP1	YBL058W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CMC2	YBL059C-A	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YEL1	YBL060W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PRS4	YBL068W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
KTI11	YBL071W-A	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
KTI11	YBL071W-A	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2008-08-03	Bär C, et al. (2008) PMID:18627462
BOI1	YBL085W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MAP2	YBL091C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ECM21	YBL101C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RTG3	YBL103C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-08-01	Sekito T, et al. (2000) PMID:10848632
SEA4	YBL104C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PKC1	YBL105C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2005-05-03	Nanduri J and Tartakoff AM (2001) PMID:11545731
MIX23	YBL107C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NTH2	YBR001C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UGA2	YBR006W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FLR1	YBR008C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
IPP1	YBR011C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GAL7	YBR018C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-12-02	Christacos NC, et al. (2000) PMID:10993714
GAL1	YBR020W	located in	GO:0005737	cytoplasm	cellular component		IGI with GAL3	manually curated	SGD	2006-08-24	Bhat PJ, et al. (1990) PMID:2199310
CHS3	YBR023C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2004-10-14	Santos B and Snyder M (1997) PMID:9008706
OLA1	YBR025C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-03-01	Rout MP, et al. (2000) PMID:10684247
YPK3	YBR028C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YPK3	YBR028C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2018-04-27	Kettner K, et al. (2012) PMID:22289182
ZTA1	YBR046C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RFS1	YBR052C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RFS1	YBR052C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-04-20	Cardona F, et al. (2011) PMID:21442317
MRX18	YBR056W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MUM2	YBR057C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UBP14	YBR058C	located in	GO:0005737	cytoplasm	cellular component		IC with cysteine-type deubiquitinase activity	manually curated	SGD	2002-12-05	Hochstrasser M (1996) PMID:8982460
AKL1	YBR059C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TRM7	YBR061C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-10-18	Pintard L, et al. (2002) PMID:11927565
YBR071W	YBR071W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YBR071W	YBR071W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
YBR071W	YBR071W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-08-10	Arlt H, et al. (2011) PMID:21777356
SLM4	YBR077C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
RPG1	YBR079C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
RPG1	YBR079C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
UBC4	YBR082C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2018-09-04	Kammerer D, et al. (2010) PMID:20598539
YBR085C-A	YBR085C-A	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YBR090C	YBR090C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PBY1	YBR094W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
PBY1	YBR094W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YSA1	YBR111C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
LYS2	YBR115C	located in	GO:0005737	cytoplasm	cellular component		NAS	manually curated	SGD	2022-04-27	Bhattacharjee JK (1985) PMID:3928261
TKL2	YBR117C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GRS1	YBR121C	located in	GO:0005737	cytoplasm	cellular component		IMP	manually curated	SGD	2002-09-18	Turner RJ, et al. (2000) PMID:10874035
PTC4	YBR125C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TPS1	YBR126C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
VMA2	YBR127C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
OPY1	YBR129C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
OPY1	YBR129C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2017-05-30	Ling Y, et al. (2012) PMID:22562153
SHE3	YBR130C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
HSL7	YBR133C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CKS1	YBR135W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YBR137W	YBR137W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-12-23	Yoshida K and Blobel G (2001) PMID:11266464
YBR138C	YBR138C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ADH5	YBR145W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TBS1	YBR150C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
APD1	YBR151W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CNS1	YBR155W	located in	GO:0005737	cytoplasm	cellular component		IPI with SSA1	manually curated	SGD	2018-02-22	Hainzl O, et al. (2004) PMID:15044454
AMN1	YBR158W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2003-05-13	Wang Y, et al. (2003) PMID:12628189
CDC28	YBR160W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-01-28	Wittenberg C, et al. (1987) PMID:3312233
TYR1	YBR166C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SSE2	YBR169C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NPL4	YBR170C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SMY2	YBR172C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UMP1	YBR173C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2004-11-15	Lehmann A, et al. (2002) PMID:11922673
RPS6B	YBR181C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
SMP1	YBR182C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2003-02-18	de Nadal E, et al. (2003) PMID:12482976
AIM4	YBR194W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2000-12-07	Rout MP, et al. (2000) PMID:10684247
MSI1	YBR195C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-10-28	Johnston SD, et al. (2001) PMID:11238915
YBR197C	YBR197C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YBR197C	YBR197C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
BEM1	YBR200W	located in	GO:0005737	cytoplasm	cellular component	exists during mitotic G1 phase	IDA	manually curated	SGD	2019-11-14	Butty AC, et al. (2002) PMID:11927541
MCM7	YBR202W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-06-25	Nguyen VQ, et al. (2000) PMID:10704410
MCM7	YBR202W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2007-08-02	Dalton S and Whitbread L (1995) PMID:7708676
KTR3	YBR205W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
DUR12	YBR208C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DUR12	YBR208C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
AME1	YBR211C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
NGR1	YBR212W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NGR1	YBR212W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
SDS24	YBR214W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SDS24	YBR214W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
YBP1	YBR216C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PCS60	YBR222C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
PBP2	YBR233W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PBP2	YBR233W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
PBP2	YBR233W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
PBP2	YBR233W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-05-09	Mitchell SF, et al. (2013) PMID:23222640
YBR238C	YBR238C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ERT1	YBR239C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YBR242W	YBR242W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GPX2	YBR244W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GPX2	YBR244W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-08-08	Ukai Y, et al. (2011) PMID:21763276
RRT2	YBR246W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-09-22	Shi Y, et al. (2011) PMID:21880895
ENP1	YBR247C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2008-04-07	Grandi P, et al. (2002) PMID:12150911
ENP1	YBR247C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	GO_Central	2015-03-20	Léger-Silvestre I, et al. (2004) PMID:15167894
HIS7	YBR248C	located in	GO:0005737	cytoplasm	cellular component		IC with histidine biosynthetic process	manually curated	SGD	2019-10-04	FINK GR (1964) PMID:14190241
