!
!Date: 04/10/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
COX3	Q0275	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CYC3	YAL039C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
CYC3	YAL039C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
YAT1	YAR035W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
YAT1	YAR035W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PET9	YBL030C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR002113	computational	InterPro	2024-03-12	DDB, et al. (2001)
PET9	YBL030C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PET9	YBL030C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COR1	YBL045C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
COR1	YBL045C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CMC2	YBL059C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
CMC2	YBL059C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
ATP1	YBL099W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP1	YBL099W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COQ1	YBR003W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
COQ1	YBR003W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
SCO2	YBR024W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR017276	computational	InterPro	2024-03-12	DDB, et al. (2001)
SCO2	YBR024W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
SCO2	YBR024W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
SCO1	YBR037C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR017276	computational	InterPro	2024-03-12	DDB, et al. (2001)
SCO1	YBR037C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
SCO1	YBR037C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
ATP3	YBR039W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP3	YBR039W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TCM62	YBR044C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
TCM62	YBR044C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TCM62	YBR044C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with FBgn0015245	computational	GO_Central	2020-02-06	Gaudet P, et al (2010)
TCM62	YBR044C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN000143509	computational	GO_Central	2020-02-06	Gaudet P, et al (2010)
TCM62	YBR044C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with 621314	computational	GO_Central	2020-02-06	Gaudet P, et al (2010)
TCM62	YBR044C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with TCM62	computational	GO_Central	2020-02-06	Gaudet P, et al (2010)
AAC3	YBR085W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR002113	computational	InterPro	2024-03-12	DDB, et al. (2001)
AAC3	YBR085W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
AAC3	YBR085W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TIM12	YBR091C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
TIM12	YBR091C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TIM12	YBR091C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN000113167	computational	GO_Central	2021-12-15	Gaudet P, et al (2010)
TIM12	YBR091C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with TIM12	computational	GO_Central	2021-12-15	Gaudet P, et al (2010)
TIM12	YBR091C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with P62072	computational	GO_Central	2021-12-15	Gaudet P, et al (2010)
YMC2	YBR104W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
YMC2	YBR104W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MBA1	YBR185C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR012483	computational	InterPro	2024-03-12	DDB, et al. (2001)
MBA1	YBR185C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR024621	computational	InterPro	2024-03-12	DDB, et al. (2001)
MBA1	YBR185C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MBA1	YBR185C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MBA1	YBR185C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN000330676	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
MBA1	YBR185C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with MBA1	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
RIM2	YBR192W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
RIM2	YBR192W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MCX1	YBR227C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MCX1	YBR227C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
YBR238C	YBR238C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
YBR238C	YBR238C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
GPX2	YBR244W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
GPX2	YBR244W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MIC12	YBR262C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MIC12	YBR262C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CTP1	YBR291C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
CTP1	YBR291C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MGR1	YCL044C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR013911	computational	InterPro	2024-03-12	DDB, et al. (2001)
MGR1	YCL044C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MGR1	YCL044C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MIC10	YCL057C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR007512	computational	InterPro	2024-03-12	DDB, et al. (2001)
MIC10	YCL057C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MIC10	YCL057C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
ATP16	YDL004W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP16	YDL004W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COX9	YDL067C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
COX9	YDL067C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CBS1	YDL069C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
CBS1	YDL069C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MSS2	YDL107W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MSS2	YDL107W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
HEM25	YDL119C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR030847	computational	InterPro	2024-03-12	DDB, et al. (2001)
HEM25	YDL119C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
HEM25	YDL119C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
HEM25	YDL119C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with UR000117462	computational	UniProt	2024-03-12	UniProt Curators (2015)
CRD1	YDL142C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CRD1	YDL142C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
DLD1	YDL174C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
DLD1	YDL174C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MRX19	YDL183C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN001998537	computational	GO_Central	2024-02-06	Gaudet P, et al (2010)
MRX19	YDL183C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with MRX19	computational	GO_Central	2024-02-06	Gaudet P, et al (2010)
GGC1	YDL198C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
GGC1	YDL198C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TIM22	YDL217C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
TIM22	YDL217C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PET100	YDR079W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN002143768	computational	GO_Central	2024-02-06	Gaudet P, et al (2010)
PET100	YDR079W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PET100	computational	GO_Central	2024-02-06	Gaudet P, et al (2010)
COX26	YDR119W-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
COX26	YDR119W-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
ECM18	YDR125C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN000862575	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
ECM18	YDR125C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with CLD1	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
SDH4	YDR178W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
SDH4	YDR178W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
UPS3	YDR185C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
UPS3	YDR185C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COQ4	YDR204W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR027540	computational	InterPro	2024-03-12	DDB, et al. (2001)
COQ4	YDR204W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
COQ4	YDR204W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COX20	YDR231C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR022533	computational	InterPro	2024-03-12	DDB, et al. (2001)
COX20	YDR231C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
COX20	YDR231C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
FMN1	YDR236C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
FMN1	YDR236C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MRX10	YDR282C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
MRX10	YDR282C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
ATP5	YDR298C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP5	YDR298C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
OMS1	YDR316W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
OMS1	YDR316W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
TIM11	YDR322C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
TIM11	YDR322C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
ATP22	YDR350C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR017207	computational	InterPro	2024-03-12	DDB, et al. (2001)
ATP22	YDR350C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP22	YDR350C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
BCS1	YDR375C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
BCS1	YDR375C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
BCS1	YDR375C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN000552791	computational	GO_Central	2020-02-19	Gaudet P, et al (2010)
BCS1	YDR375C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with BCS1	computational	GO_Central	2020-02-19	Gaudet P, et al (2010)
ARH1	YDR376W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ARH1	YDR376W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
ATP17	YDR377W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ATP17	YDR377W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
SHE9	YDR393W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN001277599	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
SHE9	YDR393W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with SHE9	computational	GO_Central	2017-02-28	Gaudet P, et al (2010)
SHE9	YDR393W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
SHE9	YDR393W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
QCR7	YDR529C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
QCR7	YDR529C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
YEA6	YEL006W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
YEA6	YEL006W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
TIM9	YEL020W-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
TIM9	YEL020W-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
RIP1	YEL024W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
RIP1	YEL024W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
SOM1	YEL059C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
SOM1	YEL059C-A	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
HEM14	YER014W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
HEM14	YER014W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
HEM14	YER014W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with MGI:104968	computational	GO_Central	2024-02-12	Gaudet P, et al (2010)
HEM14	YER014W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN000077911	computational	GO_Central	2024-02-12	Gaudet P, et al (2010)
HEM14	YER014W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with 1310543	computational	GO_Central	2024-02-12	Gaudet P, et al (2010)
HEM14	YER014W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with HEM14	computational	GO_Central	2024-02-12	Gaudet P, et al (2010)
AFG3	YER017C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
AFG3	YER017C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PIC2	YER053C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PIC2	YER053C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PIC2	YER053C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN002903451	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
PIC2	YER053C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with MIR1	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
PIC2	YER053C	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with P12234	computational	GO_Central	2024-02-13	Gaudet P, et al (2010)
ICP55	YER078C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
ICP55	YER078C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COX15	YER141W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
COX15	YER141W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
COX15	YER141W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN000590786	computational	GO_Central	2024-02-06	Gaudet P, et al (2010)
COX15	YER141W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with SPAC22E12.10c	computational	GO_Central	2024-02-06	Gaudet P, et al (2010)
COX15	YER141W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with COX15	computational	GO_Central	2024-02-06	Gaudet P, et al (2010)
PET122	YER153C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with IPR008732	computational	InterPro	2024-03-12	DDB, et al. (2001)
PET122	YER153C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
PET122	YER153C	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
OXA1	YER154W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with KW-0999	computational	UniProt	2024-03-20	UniProt-GOA (2012)
OXA1	YER154W	located in	GO:0005743	mitochondrial inner membrane	cellular component		IEA with SL-0168	computational	UniProt	2024-03-12	UniProt-GOA (2012)
OXA1	YER154W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with FBgn0027615	computational	GO_Central	2024-02-05	Gaudet P, et al (2010)
OXA1	YER154W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with PTN000276806	computational	GO_Central	2024-02-05	Gaudet P, et al (2010)
OXA1	YER154W	is active in	GO:0005743	mitochondrial inner membrane	cellular component		IBA with SPCC1442.15c	computational	GO_Central	2024-02-05	Gaudet P, et al (2010)
