!
!Date: 04/07/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
MST28	YAR033W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2008-03-10	Poirey R, et al. (2002) PMID:12101299
YBL029C-A	YBL029C-A	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
FUI1	YBL042C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
FUI1	YBL042C	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2002-09-19	Vickers MF, et al. (2000) PMID:10827169
FUI1	YBL042C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2009-03-17	Zhang J, et al. (2006) PMID:16854981
AST1	YBL069W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2012-05-10	Bagnat M, et al. (2001) PMID:11739806
BOI1	YBL085W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
PKC1	YBL105C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
SRO77	YBL106C	located in	GO:0005886	plasma membrane	cellular component		IPI with SRO7	manually curated	SGD	2019-02-28	Lehman K, et al. (1999) PMID:10402465
RCR1	YBR005W	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2020-06-04	Zhu L, et al. (2020) PMID:32421152
FLR1	YBR008C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2008-01-14	Jungwirth H, et al. (2000) PMID:10903515
CPP1	YBR016W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2024-01-08	Giolito ML, et al. (2023) PMID:38159851
CPP1	YBR016W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-10-14	Beilharz T, et al. (2003) PMID:12514182
FUR4	YBR021W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Urban-Grimal D, et al. (1995) PMID:8948441
QDR3	YBR043C	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2021-12-16	Kapetanakis GC, et al. (2021) PMID:34887841
QDR3	YBR043C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2005-02-01	Tenreiro S, et al. (2005) PMID:15649438
YRO2	YBR054W	located in	GO:0005886	plasma membrane	cellular component	exists during cellular response to stress	IDA	manually curated	SGD	2016-01-13	Takabatake A, et al. (2015) PMID:25503505
BAP2	YBR068C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2019-04-18	Regenberg B, et al. (1999) PMID:10654085
TAT1	YBR069C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-06-17	Suzuki A, et al. (2013) PMID:23666621
ECM33	YBR078W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
ECM33	YBR078W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-02-17	Terashima H, et al. (2003) PMID:12583915
IST2	YBR086C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-10-30	Takizawa PA, et al. (2000) PMID:11030653
IST2	YBR086C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2007-01-23	Franz A, et al. (2007) PMID:17234190
OPY1	YBR129C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2017-05-30	Ling Y, et al. (2012) PMID:22562153
AGP2	YBR132C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2001-01-18	van Roermund CW, et al. (1999) PMID:10545096
PGI1	YBR196C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
SUL1	YBR294W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2002-10-02	Smith FW, et al. (1995) PMID:7616962
PCA1	YBR295W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2006-11-27	Adle DJ, et al. (2007) PMID:17107946
PCA1	YBR295W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2016-11-14	Smith N, et al. (2016) PMID:27226596
PHO89	YBR296C	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2002-11-04	Martinez P and Persson BL (1998) PMID:9671031
MAL32	YBR299W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
AGP1	YCL025C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2019-04-04	Popov-Čeleketić D, et al. (2016) PMID:27226538
FUS1	YCL027W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2009-10-15	Trueheart J and Fink GR (1989) PMID:2690078
GLK1	YCL040W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
GEX1	YCL073C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2011-04-18	Dhaoui M, et al. (2011) PMID:21490148
YCP4	YCR004C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
ADY2	YCR010C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
ADY2	YCR010C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2007-04-05	Ricicová M, et al. (2007) PMID:17395151
PGK1	YCR012W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
CWH43	YCR017C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-09-06	Martin-Yken H, et al. (2001) PMID:11427965
HSP30	YCR021C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
HSP30	YCR021C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Panaretou B and Piper PW (1992) PMID:1535043
PMP1	YCR024C-A	is active in	GO:0005886	plasma membrane	cellular component		IGI with PMP2	manually curated	SGD	2021-10-20	Navarre C, et al. (1994) PMID:8063750
PMP1	YCR024C-A	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-04-15	Navarre C, et al. (1992) PMID:1532582
FEN2	YCR028C	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2019-03-12	Stolz J and Sauer N (1999) PMID:10373490
PHO87	YCR037C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-07-29	Ghillebert R, et al. (2011) PMID:21143198
ERS1	YCR075C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2016-07-01	Simpkins JA, et al. (2016) PMID:27142334
GIT1	YCR098C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-10-24	Almaguer C, et al. (2006) PMID:16924500
GIT1	YCR098C	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2002-10-11	Patton-Vogt JL and Henry SA (1998) PMID:9691030
YDL012C	YDL012C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-10-14	Beilharz T, et al. (2003) PMID:12514182
OSH2	YDL019C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-03-28	Levine TP and Munro S (2001) PMID:11408574
OSH2	YDL019C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2015-01-23	Weber-Boyvat M, et al. (2015) PMID:25420878
GPR1	YDL035C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2007-11-30	Yun CW, et al. (1997) PMID:9388468
GPR1	YDL035C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2001-07-02	Lorenz MC, et al. (2000) PMID:10655215
GPR1	YDL035C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2001-07-02	Xue Y, et al. (1998) PMID:9524122
YDL124W	YDL124W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
RDI1	YDL135C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
RGT2	YDL138W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2002-10-03	Ozcan S, et al. (1996) PMID:8901598
RGT2	YDL138W	is active in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2021-12-15	Ozcan S, et al. (1996) PMID:8901598
ENT1	YDL161W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2019-08-17	Tanner N, et al. (2019) PMID:31370222
SNF3	YDL194W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-10-02	Marshall-Carlson L, et al. (1990) PMID:2406560
SNF3	YDL194W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-04-04	Scharff-Poulsen P and Pedersen PA (2013) PMID:24124599
FMP45	YDL222C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
HBT1	YDL223C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
SSB1	YDL229W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
SNQ2	YDR011W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2006-09-06	Navarre C, et al. (2002) PMID:12469340
PST2	YDR032C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
MRH1	YDR033W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
MRH1	YDR033W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Wu K, et al. (2000) PMID:10675524
MRH1	YDR033W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2006-09-06	Navarre C, et al. (2002) PMID:12469340
CPP3	YDR034W-B	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2024-01-08	Giolito ML, et al. (2023) PMID:38159851
ENA5	YDR038C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
ENA5	YDR038C	located in	GO:0005886	plasma membrane	cellular component		ISS with ENA1	manually curated	SGD	2006-10-13	Wieland J, et al. (1995) PMID:7664728
ENA2	YDR039C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Wieland J, et al. (1995) PMID:7664728
ENA1	YDR040C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
ENA1	YDR040C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Wieland J, et al. (1995) PMID:7664728
ENA1	YDR040C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2006-10-20	Benito B, et al. (1997) PMID:9315618
TPI1	YDR050C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
PST1	YDR055W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2006-11-29	Pardo M, et al. (2004) PMID:15583168
ILT1	YDR090C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2018-07-27	Higgins DA, et al. (2018) PMID:30045857
DNF2	YDR093W	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2021-10-29	Jain BK, et al. (2020) PMID:33060204
DNF2	YDR093W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-10-07	Hua Z, et al. (2002) PMID:12221123
DNF2	YDR093W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2005-04-21	Pomorski T, et al. (2003) PMID:12631737
BMH2	YDR099W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
STE5	YDR103W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2007-08-28	Garrenton LS, et al. (2006) PMID:16847350
KIN1	YDR122W	located in	GO:0005886	plasma membrane	cellular component		IPI with SRO7	manually curated	SGD	2005-02-16	Elbert M, et al. (2005) PMID:15563607
SAC6	YDR129C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
HOM2	YDR158W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
SSY1	YDR160W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Klasson H, et al. (1999) PMID:10409731
SSY1	YDR160W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-04-04	Scharff-Poulsen P and Pedersen PA (2013) PMID:24124599
SEC1	YDR164C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2005-03-24	Scott BL, et al. (2004) PMID:15466482
MSS4	YDR208W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2017-05-30	Ling Y, et al. (2012) PMID:22562153
MSS4	YDR208W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2001-02-14	Homma K, et al. (1998) PMID:9624177
CPP2	YDR210W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2024-01-08	Giolito ML, et al. (2023) PMID:38159851
TCP1	YDR212W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
PMP3	YDR276C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Navarre C and Goffeau A (2000) PMID:10835350
GIC2	YDR309C	located in	GO:0005886	plasma membrane	cellular component		IGI with CDC25	manually curated	SGD	2008-04-07	Orlando K, et al. (2008) PMID:18387956
HXT7	YDR342C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
HXT7	YDR342C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-09-20	Krampe S and Boles E (2002) PMID:11904149
HXT7	YDR342C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2006-09-06	Navarre C, et al. (2002) PMID:12469340
HXT6	YDR343C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
HXT3	YDR345C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2012-08-17	Spira F, et al. (2012) PMID:22544065
HXT3	YDR345C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2014-04-04	Scharff-Poulsen P and Pedersen PA (2013) PMID:24124599
ATO3	YDR384C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-12-28	Guaragnella N and Butow RA (2003) PMID:12966084
HKR1	YDR420W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-04-05	Yabe T, et al. (1996) PMID:8550469
PFA5	YDR459C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2010-10-25	Ohno Y, et al. (2006) PMID:16647879
STP1	YDR463W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2011-04-04	Tumusiime S, et al. (2011) PMID:21127045
ITR1	YDR497C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ITR1	YDR497C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2005-11-18	Miyashita M, et al. (2003) PMID:16233524
SPS2	YDR522C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
STL1	YDR536W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2007-05-23	Ferreira C, et al. (2005) PMID:15703210
PMP2	YEL017C-A	is active in	GO:0005886	plasma membrane	cellular component		IGI with PMP1	manually curated	SGD	2021-11-16	Navarre C, et al. (1994) PMID:8063750
FRD1	YEL047C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
CAN1	YEL063C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2007-07-06	Malinska K, et al. (2004) PMID:15536122
GPA2	YER020W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
GPA2	YER020W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2005-07-25	Harashima T and Heitman J (2005) PMID:16030250
GPA2	YER020W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2019-11-14	Huang S, et al. (2019) PMID:31690628
CAJ1	YER048C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2020-09-03	Dobriyal N, et al. (2020) PMID:32777224
FCY2	YER056C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
FCY2	YER056C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-09-19	Grandier-Vazeille X, et al. (1993) PMID:8267570
FCY21	YER060W	located in	GO:0005886	plasma membrane	cellular component		ISA with FCY2	manually curated	SGD	2013-05-03	Paluszynski JP, et al. (2006) PMID:16845689
FCY22	YER060W-A	located in	GO:0005886	plasma membrane	cellular component		ISA with FCY2	manually curated	SGD	2013-05-03	Paluszynski JP, et al. (2006) PMID:16845689
MET6	YER091C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
TSC11	YER093C	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-02-14	Martinez Marshall MN, et al. (2019) PMID:30969890
SHO1	YER118C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2013-12-13	Reiser V, et al. (2000) PMID:10980703
SCS2	YER120W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2015-01-23	Weber-Boyvat M, et al. (2015) PMID:25420878
YCK3	YER123W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-10-25	Wang X, et al. (1996) PMID:8816449
RSP5	YER125W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
DDI1	YER143W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-10-07	Lustgarten V and Gerst JE (1999) PMID:10330187
FTR1	YER145C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-03-14	Yun CW, et al. (2000) PMID:10748025
FTR1	YER145C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2006-12-14	Kwok EY, et al. (2006) PMID:16700543
BEM2	YER155C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2009-11-06	Knaus M, et al. (2007) PMID:17914457
DNF1	YER166W	is active in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2021-10-29	Jain BK, et al. (2020) PMID:33060204
DNF1	YER166W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-10-07	Hua Z, et al. (2002) PMID:12221123
DNF1	YER166W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2005-04-21	Pomorski T, et al. (2003) PMID:12631737
BMH1	YER177W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
PUG1	YER185W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2008-05-12	Protchenko O, et al. (2008) PMID:18326586
SEC4	YFL005W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
HSP12	YFL014W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
HSP12	YFL014W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2004-07-02	Sales K, et al. (2000) PMID:10675505
HSP12	YFL014W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2011-02-14	Welker S, et al. (2010) PMID:20797624
STE2	YFL026W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2002-11-22	Blumer KJ, et al. (1988) PMID:2839507
ALR2	YFL050C	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2001-04-12	MacDiarmid CW and Gardner RC (1998) PMID:9430719
PTR3	YFR029W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2022-08-25	Klasson H, et al. (1999) PMID:10409731
PMA1	YGL008C	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
PMA1	YGL008C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2004-12-01	Bagnat M, et al. (2001) PMID:11739806
PMA1	YGL008C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2006-09-06	Navarre C, et al. (2002) PMID:12469340
MST27	YGL051W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2008-03-10	Poirey R, et al. (2002) PMID:12101299
PRM8	YGL053W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2008-03-10	Poirey R, et al. (2002) PMID:12101299
YGL082W	YGL082W	located in	GO:0005886	plasma membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Delom F, et al. (2006) PMID:16622836
GUP1	YGL084C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2005-04-19	Bleve G, et al. (2005) PMID:15813700
YGL114W	YGL114W	located in	GO:0005886	plasma membrane	cellular component		ISS with OPT1	manually curated	SGD	2014-12-09	Pearson BM and Schweizer M (2002) PMID:11788967
SNF4	YGL115W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-04-25	Lin SS, et al. (2003) PMID:12562756
TPN1	YGL186C	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-06-03	Stolz J and Vielreicher M (2003) PMID:12649274
SIP2	YGL208W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2003-04-25	Lin SS, et al. (2003) PMID:12562756
ZRT1	YGL255W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2002-09-17	Zhao H and Eide D (1996) PMID:8637895
MSB2	YGR014W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2002-12-05	O'Rourke SM and Herskowitz I (2002) PMID:12052881
MTL1	YGR023W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2020-03-25	Kock C, et al. (2016) PMID:27337501
NAG1	YGR031C-A	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2008-05-06	Ma J, et al. (2008) PMID:18310357
BUD9	YGR041W	located in	GO:0005886	plasma membrane	cellular component		IMP	manually curated	SGD	2008-12-09	Krappmann AB, et al. (2007) PMID:17581861
MUP1	YGR055W	located in	GO:0005886	plasma membrane	cellular component		IDA	manually curated	SGD	2015-10-29	MacDonald C, et al. (2015) PMID:25942624
