!
!Date: 04/07/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
SEC17	YBL050W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Wiederhold E, et al. (2009) PMID:19001347
ATG8	YBL078C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IPI with NYV1	manually curated	SGD	2011-03-31	Legesse-Miller A, et al. (2000) PMID:10837468
ATG8	YBL078C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2011-03-31	Legesse-Miller A, et al. (2000) PMID:10837468
FAT1	YBR041W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PFF1	YBR074W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Wiederhold E, et al. (2009) PMID:19001347
PFF1	YBR074W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PFF1	YBR074W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2013-05-29	Hecht KA, et al. (2013) PMID:23679341
SLM4	YBR077C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SLM4	YBR077C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SLM4	YBR077C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2005-07-18	Dubouloz F, et al. (2005) PMID:15989961
SLM4	YBR077C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2013-06-25	Matsumoto R, et al. (2013) PMID:23708375
VPS15	YBR097W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VMA2	YBR127C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VMA2	YBR127C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
VMA2	YBR127C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2008-09-26	Makrantoni V, et al. (2007) PMID:18048916
ATG14	YBR128C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2008-05-20	Obara K, et al. (2006) PMID:16421251
AGP2	YBR132C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2011-03-31	van Roermund CW, et al. (1999) PMID:10545096
RTC2	YBR147W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2012-11-25	Jézégou A, et al. (2012) PMID:23169667
GDT1	YBR187W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
KTR3	YBR205W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
FTH1	YBR207W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FTH1	YBR207W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
FTH1	YBR207W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2004-04-07	Urbanowski JL and Piper RC (1999) PMID:10608875
VHC1	YBR235W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Wiederhold E, et al. (2009) PMID:19001347
VHC1	YBR235W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VVS1	YBR241C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VVS1	YBR241C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VVS1	YBR241C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2013-06-25	Matsumoto R, et al. (2013) PMID:23708375
YPT10	YBR264C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
BSD2	YBR290W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2005-07-15	Hettema EH, et al. (2004) PMID:14988731
VBA2	YBR293W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2005-01-19	Shimazu M, et al. (2005) PMID:15572352
VMA9	YCL005W-A	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IMP	manually curated	SGD	2004-04-27	Sambade M and Kane PM (2004) PMID:14970230
ATG22	YCL038C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2010-08-12	Yang Z, et al. (2006) PMID:17021250
VAC17	YCL063W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2003-03-07	Tang F, et al. (2003) PMID:12594460
VBA3	YCL069W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2005-01-19	Shimazu M, et al. (2005) PMID:15572352
ADP1	YCR011C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Wiederhold E, et al. (2009) PMID:19001347
YCR023C	YCR023C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2008-02-20	Albertsen M, et al. (2003) PMID:12562762
FEN2	YCR028C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
BPH1	YCR032W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PER1	YCR044C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2003-02-18	Paidhungat M and Garrett S (1998) PMID:9560393
EGO2	YCR075W-A	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2015-08-04	Powis K, et al. (2015) PMID:26206314
RMD1	YDL001W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MCH1	YDL054C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MCH1	YDL054C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Wiederhold E, et al. (2009) PMID:19001347
MCH1	YDL054C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2013-06-25	Matsumoto R, et al. (2013) PMID:23708375
VAM6	YDL077C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VAM6	YDL077C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2015-05-16	Binda M, et al. (2009) PMID:19748353
VAM6	YDL077C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2009-09-22	Nakamura N, et al. (1997) PMID:9111041
SNA4	YDL123W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SNA4	YDL123W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IMP	manually curated	SGD	2010-11-18	Pokrzywa W, et al. (2009) PMID:19168755
SNA4	YDL123W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2002-10-18	Reggiori F and Pelham HR (2001) PMID:11566881
VCX1	YDL128W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VCX1	YDL128W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2011-01-04	Cagnac O, et al. (2010) PMID:20709757
AIT1	YDL180W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
AIT1	YDL180W	is active in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2022-09-15	Wallace RL, et al. (2022) PMID:36047762
VMA1	YDL185W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VMA1	YDL185W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2003-02-25	Supeková L, et al. (1995) PMID:7775427
YDL199C	YDL199C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YCX1	YDL206W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
UGA4	YDL210W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
UGA4	YDL210W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2004-03-29	Uemura T, et al. (2004) PMID:14985124
RCR2	YDR003W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VPS41	YDR080W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VPS41	YDR080W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2009-09-22	Nakamura N, et al. (1997) PMID:9111041
VTC5	YDR089W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
VTC5	YDR089W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2016-10-21	Desfougères Y, et al. (2016) PMID:27587415
UBC13	YDR092W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-04-13	Renz C, et al. (2020) PMID:32265276
TMS1	YDR105C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TMS1	YDR105C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TMS1	YDR105C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
TMN2	YDR107C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2010-08-10	Hegelund JN, et al. (2010) PMID:20681974
VBA4	YDR119W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VBA4	YDR119W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MTC5	YDR128W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
MTC5	YDR128W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YCF1	YDR135C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YCF1	YDR135C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
YCF1	YDR135C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2013-05-15	Sasser TL, et al. (2013) PMID:23658021
YCF1	YDR135C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2001-01-18	Tommasini R, et al. (1996) PMID:8692889
IVY1	YDR229W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
IVY1	YDR229W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
IVY1	YDR229W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2003-02-13	Lazar T, et al. (2002) PMID:12553664
DPP1	YDR284C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
DPP1	YDR284C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2003-04-04	Han GS, et al. (2001) PMID:11139591
DPP1	YDR284C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
PIB1	YDR313C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2002-08-22	Shin ME, et al. (2001) PMID:11526110
YPQ2	YDR352W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YPQ2	YDR352W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2012-11-25	Jézégou A, et al. (2012) PMID:23169667
CIN10	YDR387C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PPN1	YDR452W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2001-11-05	Reggiori F and Pelham HR (2001) PMID:11566881
PPN1	YDR452W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IMP	manually curated	SGD	2001-11-05	Reggiori F and Pelham HR (2001) PMID:11566881
NHX1	YDR456W	is active in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2021-07-27	Qiu QS and Fratti RA (2010) PMID:20826459
NHX1	YDR456W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2010-12-13	Qiu QS and Fratti RA (2010) PMID:20826459
PHO8	YDR481C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PHO8	YDR481C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2006-11-02	Klionsky DJ and Emr SD (1989) PMID:2676517
KRE2	YDR483W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VPS60	YDR486C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VPS60	YDR486C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2013-06-25	Matsumoto R, et al. (2013) PMID:23708375
ITR1	YDR497C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SNA2	YDR525W-A	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SNA2	YDR525W-A	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2010-04-29	Renard HF, et al. (2010) PMID:20406419
VAC8	YEL013W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VAC8	YEL013W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2007-10-10	Hou H, et al. (2005) PMID:16301533
VAC8	YEL013W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2010-01-25	Wang YX, et al. (1998) PMID:9490720
VAC8	YEL013W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2010-01-25	Pan X and Goldfarb DS (1998) PMID:9664035
VAC8	YEL013W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2010-01-25	Fleckenstein D, et al. (1998) PMID:9739084
PMP2	YEL017C-A	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VMA8	YEL051W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VMA8	YEL051W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
FCY2	YER056C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
VTC1	YER072W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
AVT6	YER119C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
AVT6	YER119C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2010-02-08	Chahomchuen T, et al. (2009) PMID:20118605
YCK3	YER123W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
YCK3	YER123W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YCK3	YER123W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2004-12-02	Sun B, et al. (2004) PMID:14668479
VTC2	YFL004W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VTC2	YFL004W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2002-07-15	Müller O, et al. (2002) PMID:11823419
FET5	YFL041W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
FET5	YFL041W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
FET5	YFL041W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2004-04-07	Urbanowski JL and Piper RC (1999) PMID:10608875
EMP47	YFL048C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
COS4	YFL062W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
FAB1	YFR019W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2008-06-09	Bonangelino CJ, et al. (2002) PMID:11889142
FAB1	YFR019W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2007-02-26	Gary JD, et al. (1998) PMID:9763421
ATG18	YFR021W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2004-05-11	Dove SK, et al. (2004) PMID:15103325
ATG18	YFR021W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ATG18	YFR021W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
PMC1	YGL006W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PMC1	YGL006W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2014-04-04	Scharff-Poulsen P and Pedersen PA (2013) PMID:24124599
PMC1	YGL006W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2002-09-19	Cunningham KW and Fink GR (1994) PMID:7507493
PIB2	YGL023C	is active in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2021-01-25	Ukai H, et al. (2018) PMID:29698392
MMS2	YGL087C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-04-13	Renz C, et al. (2020) PMID:32265276
VPS73	YGL104C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YGL114W	YGL114W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Wiederhold E, et al. (2009) PMID:19001347
MON1	YGL124C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2003-02-26	Wang CW, et al. (2002) PMID:12364329
AMS1	YGL156W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2011-03-31	Yoshihisa T, et al. (1988) PMID:3281936
CDC55	YGL190C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2014-11-07	Gentry MS and Hallberg RL (2002) PMID:12388751
VAM7	YGL212W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VAM7	YGL212W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2002-09-17	Cheever ML, et al. (2001) PMID:11433291
VAM7	YGL212W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2009-02-18	Lee SA, et al. (2006) PMID:16984909
VAM7	YGL212W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IMP	manually curated	SGD	2009-02-18	Lee SA, et al. (2006) PMID:16984909
VAM7	YGL212W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2017-10-13	Mattie S, et al. (2017) PMID:27881666
MNT2	YGL257C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VMA7	YGR020C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VOA1	YGR106C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VOA1	YGR106C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VSB1	YGR125W	is active in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2022-09-29	Kawano-Kawada M, et al. (2021) PMID:33704406
VSB1	YGR125W	is active in	GO:0000329	fungal-type vacuole membrane	cellular component		IMP	manually curated	SGD	2022-09-29	Cools M, et al. (2020) PMID:32776922
TPO2	YGR138C	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IMP	manually curated	SGD	2011-03-31	Tomitori H, et al. (2001) PMID:11171066
VPS62	YGR141W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-19	Wiederhold E, et al. (2009) PMID:19001347
GTR2	YGR163W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GTR2	YGR163W	located in	GO:0000329	fungal-type vacuole membrane	cellular component		IDA	manually curated	SGD	2020-08-21	Toulmay A and Prinz WA (2013) PMID:23836928
