fold	min_protein_count	R2_cv	RMSE_cv	R2_test	RMSE_test	proteins
1	15	0.628620739448453	0.025676998972896603	0.5931416014861686	0.024120509641335688	YGL103W;YPL249C-A;YLR075W;YGR244C;YAL038W;YGR192C;YJR009C;YLR110C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YPR191W
1	16	0.6574930161385553	0.024885399684487244	0.5844926125891828	0.02404190018561553	YGL103W;YPL249C-A;YLR075W;YGR244C;YAL038W;YGR192C;YJR009C;YLR110C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YPR191W;YLR325C
1	17	0.677999491676761	0.02454899895659992	0.6000956828184033	0.023678892256992802	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YAL038W;YGR192C;YJR009C;YLR110C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YPR191W;YLR325C
1	18	0.7003688616464906	0.022537185408447923	0.6247343177677422	0.022965068083707966	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YGR192C;YJR009C;YLR110C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YPR191W;YLR325C
1	19	0.7246553097207092	0.020233822978269665	0.6264684691032423	0.02236116875085904	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YGR192C;YJR009C;YLR110C;YLR044C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YPR191W;YLR325C
1	20	0.7178983930502729	0.01880164272300562	0.6200045749773057	0.022029393609781362	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YGR192C;YAL005C;YJR009C;YLR110C;YLR044C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YPR191W;YLR325C
1	21	0.7177424063777218	0.020746412852423964	0.6303255559740076	0.022195088331617888	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YGR192C;YAL005C;YJR009C;YLR110C;YCR012W;YLR044C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YPR191W;YLR325C
1	22	0.7157680527538071	0.02110260060337603	0.6018382911581494	0.02273412283756298	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YGR192C;YAL005C;YJR009C;YLR110C;YCR012W;YLR044C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	23	0.7156457886589394	0.021416827103139816	0.6007926070361445	0.022489600506788006	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YGR192C;YAL005C;YJR009C;YKL016C;YLR110C;YCR012W;YLR044C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	24	0.7236016396929913	0.0211808046204591	0.5694295559947057	0.022346799045150433	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YAL022C;YGR192C;YAL005C;YJR009C;YKL016C;YLR110C;YCR012W;YLR044C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	25	0.7238198003062354	0.021356101110396628	0.570747447742787	0.022540039746078554	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YKL016C;YLR110C;YCR012W;YLR044C;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	26	0.693281008301371	0.021011398209009245	0.467684911208129	0.024269608875614725	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YKL016C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	27	0.7005116265935213	0.02092910393175951	0.45278574087800605	0.024249823508738506	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YKL016C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	28	0.695817994199394	0.021385687692652002	0.4085445903552409	0.024506569261132247	YGL103W;YPL249C-A;YKL006W;YLR075W;YGR244C;YHR021C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YKL016C;YDR155C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	29	0.7092084609300919	0.02140817618979356	0.4814079558305097	0.02447175878868485	YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YHR021C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YKL016C;YDR155C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	30	0.7218965311269855	0.0212848986102048	0.433142372239562	0.025699826749605862	YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YHR021C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YKL016C;YDR155C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	31	0.7133501855960024	0.021139691013371233	0.40475603059694354	0.025165025815007513	YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YHR021C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YKL016C;YBL099W;YDR155C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	32	0.7190590397554012	0.021145481541395904	0.43958231815742294	0.025009489196574114	YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YHR021C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YOR133W;YKL016C;YBL099W;YDR155C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	33	0.7224663255387059	0.02083283504370552	0.4605107526912783	0.024473684812479208	YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YHR021C;YJR123W;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YOR133W;YKL016C;YBL099W;YDR155C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	34	0.7033171402031079	0.021284647716624975	0.48664250311081997	0.024011299532179335	YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YHR021C;YJR123W;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	35	0.713985120975274	0.020190687586604625	0.5147462157953561	0.023860796832095868	YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YHR021C;YJR123W;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	36	0.7215604014594073	0.019881992940226776	0.5018806116659312	0.025397062026222838	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YHR021C;YJR123W;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	37	0.7226116011598611	0.020801532457620023	0.4909692611425678	0.025779546145015816	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YOL018C;YHR021C;YJR123W;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	38	0.7390829816722561	0.020699439483159037	0.5153364029580443	0.025381952485299834	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YOL018C;YHR021C;YJR123W;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YHR174W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	39	0.7336811178297615	0.020735849378255424	0.4924131999847061	0.025383777896393404	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YOL018C;YHR021C;YJR123W;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YHR174W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	40	0.7634937617854971	0.01998249367679068	0.45869744473876356	0.025435150571674097	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YOL018C;YHR021C;YJR123W;YBR181C;YAL038W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YHR174W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	41	0.7685505721584897	0.02012814592696943	0.4560541330771902	0.025677653851986566	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YOL018C;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YHR174W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	42	0.7710682000864745	0.01934509693676389	0.45583393806634803	0.02462206038621039	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YGR244C;YOL018C;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	43	0.763315513209399	0.018309289447263056	0.5733895092518794	0.022055911727592442	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YGR244C;YOL018C;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YAL022C;YGR192C;YAL005C;YJR009C;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	44	0.7822974775017945	0.018098361030526096	0.6830794244506587	0.01994078519308377	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YGR244C;YOL018C;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	45	0.8016926618059902	0.01718277316483012	0.6917572444156729	0.019985386221778312	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	46	0.8000093353062161	0.017103668748890036	0.6708244157432416	0.020485181450722915	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	47	0.8194670521495881	0.01630289166412847	0.6653141146146346	0.020487344520695387	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	48	0.8269841309476075	0.01548766160194026	0.6738923951475057	0.019610174687192145	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	49	0.8291209916611901	0.015412038172785336	0.6799201357954205	0.01939867771807957	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	50	0.8293921676447227	0.015109329650712511	0.6834986668068525	0.019442713063386616	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	51	0.8341134087263311	0.015059018177327336	0.6751544205213154	0.019082305460841855	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	52	0.837133587126267	0.015019915096631722	0.6891345188004827	0.018828642998731212	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YGR254W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	53	0.8378357515870072	0.015168219702874026	0.7001552967260858	0.018418535896728375	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKL081W;YGR254W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	54	0.8402110990757817	0.014717836635104117	0.526794741739754	0.018717276753412133	YPR080W;YMR145C;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKL081W;YGR254W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YML073C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	55	0.8379334331087621	0.015170766784201073	0.5312613090935899	0.018537191073554518	YPR080W;YMR145C;YOR127W;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKL081W;YGR254W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YML073C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	56	0.845527433726837	0.015207792960485373	0.5086978331382952	0.018134485788803095	YPR080W;YGR240C;YMR145C;YOR127W;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKL081W;YGR254W;YKR024C;YDR155C;YLR110C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YML073C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	57	0.8458918205033304	0.015015209690475095	0.5161402088413279	0.018488726673376466	YPR080W;YGR240C;YMR145C;YOR127W;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKL081W;YGR254W;YKR024C;YDR155C;YLR110C;YLR038C;YCR012W;YLR044C;YPL112C;YKL152C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YML073C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	58	0.8481675757437043	0.014983275619106905	0.6584832800366659	0.018242604857362812	YPR080W;YGR240C;YMR145C;YOR127W;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKL081W;YGR254W;YKR024C;YDR155C;YLR110C;YLR038C;YCR012W;YLR044C;YPL112C;YKL152C;YGL008C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YML073C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	59	0.8523855034795872	0.014481945317085762	0.6672685325648304	0.017860239684489815	YPR080W;YGR240C;YMR145C;YOR127W;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YER062C;YGR192C;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKL081W;YGR254W;YKR024C;YDR155C;YLR110C;YLR038C;YCR012W;YLR044C;YPL112C;YKL152C;YGL008C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YML073C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
1	60	0.850288855989788	0.014517137185687349	0.6742499160685915	0.01753346590374038	YPR080W;YGR240C;YMR145C;YOR127W;YGL103W;YPL249C-A;YKL006W;YPL210C;YLR075W;YDL195W;YOR142W;YGR244C;YOL018C;YML024W;YHR021C;YJR123W;YBR181C;YAL038W;YBR039W;YMR163C;YDR342C;YAL022C;YKL182W;YER062C;YGR192C;YBR072W;YAL005C;YJR009C;YGR211W;YHR174W;YPL048W;YOR133W;YKL016C;YBL099W;YKL081W;YGR254W;YKR024C;YDR155C;YLR110C;YLR038C;YCR012W;YLR044C;YPL112C;YKL152C;YGL008C;YFR024C-A;YPR002W;YBR230C;YKL009W;YBR159W;YJR137C;YKL060C;YML073C;YGL076C;YLR344W;YOL121C;YLL045C;YDR382W;YPR191W;YLR325C
2	1	0.20125737263956317	0.03497301592400316	-0.019186676081309306	0.05526381998803817	YLR075W
2	2	0.16871854679758572	0.03311991752602154	0.16249747419922647	0.04136525499423767	YLR075W;YKL060C
2	3	0.20745319361956344	0.029845202602394344	0.39041387577059883	0.028662822172265134	YLR075W;YGR244C;YKL060C
2	4	0.26088192449807707	0.027673852042450556	0.4511662228871939	0.024013017300019805	YLR075W;YGR244C;YJR121W;YKL060C
2	5	0.36275191511931754	0.024137612666549024	0.47923594915531226	0.022747841267142507	YLR075W;YGR244C;YJR121W;YCR012W;YKL060C
2	6	0.3908550435872519	0.023440720533718623	0.4997495761139727	0.023745926710522853	YLR075W;YGR244C;YJR121W;YCR012W;YKL060C;YLR344W
