!
!Date: 01/19/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
MST28	YAR033W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2019-02-22	Sandmann T, et al. (2003) PMID:12925749
SWH1	YAR042W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Loewen CJ, et al. (2003) PMID:12727870
SCT1	YBL011W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Bratschi MW, et al. (2009) PMID:19525420
SCT1	YBL011W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SCT1	YBL011W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RFT1	YBL020W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ALG3	YBL082C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ALG3	YBL082C	located in	GO:0005783	endoplasmic reticulum	cellular component		IMP	manually curated	SGD	2013-08-07	Aebi M, et al. (1996) PMID:8842708
RER2	YBR002C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Sato M, et al. (2001) PMID:11442630
RER2	YBR002C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2014-06-06	Currie E, et al. (2014) PMID:24868093
RER2	YBR002C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RER2	YBR002C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Sato M, et al. (1999) PMID:9858571
GPI18	YBR004C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Sato K, et al. (2007) PMID:17615295
GPI18	YBR004C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YBR013C	YBR013C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CHS3	YBR023C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CDS1	YBR029C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Shen H, et al. (1996) PMID:8557688
CDS1	YBR029C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Tamura Y, et al. (2013) PMID:23623749
CDS1	YBR029C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CSG2	YBR036C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
FAT1	YBR041W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Choi JY and Martin CE (1999) PMID:9988704
YRO2	YBR054W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TSC3	YBR058C-A	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
BAP2	YBR068C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TAT1	YBR069C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ECM33	YBR078W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PHO3	YBR092C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YBR096W	YBR096W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SND3	YBR106W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2018-03-21	Aviram N, et al. (2016) PMID:27905431
SND3	YBR106W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ALG1	YBR110W	located in	GO:0005783	endoplasmic reticulum	cellular component		IPI with ALG11	manually curated	SGD	2013-08-07	Gao XD, et al. (2004) PMID:15044395
MEO1	YBR126W-A	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
AGP2	YBR132C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
IFA38	YBR159W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Han G, et al. (2002) PMID:12087109
CDC28	YBR160W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Vergés E, et al. (2007) PMID:17560371
YSY6	YBR162W-A	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YSY6	YBR162W-A	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SEC66	YBR171W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SEC66	YBR171W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2020-01-31	Smoyer CJ, et al. (2016) PMID:27831485
SEC66	YBR171W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YPC1	YBR183W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YPC1	YBR183W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Mao C, et al. (2000) PMID:10900202
LDH1	YBR204C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
FTH1	YBR207W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ERV15	YBR210W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ROT2	YBR229C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ALG7	YBR243C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TSC10	YBR265W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TSC10	YBR265W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TSC10	YBR265W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
UBX7	YBR273C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UBX7	YBR273C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SSH1	YBR283C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YBR287W	YBR287W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BSD2	YBR290W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Liu XF, et al. (1997) PMID:9115231
VBA2	YBR293W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PHO89	YBR296C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
AGP1	YCL025C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
FUS1	YCL027W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PDI1	YCL043C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
EMC1	YCL045C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EMC1	YCL045C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PBN1	YCL052C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PBN1	YCL052C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Naik RR and Jones EW (1998) PMID:9649520
VBA3	YCL069W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ADP1	YCR011C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
CWH43	YCR017C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
HSP30	YCR021C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ELO2	YCR034W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Han G, et al. (2002) PMID:12087109
PER1	YCR044C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Fujita M, et al. (2006) PMID:17021251
ARE1	YCR048W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Zweytick D, et al. (2000) PMID:10672016
ARE1	YCR048W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ATG15	YCR068W	is active in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2023-08-28	Marquardt L, et al. (2023) PMID:37626866
ATG15	YCR068W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CDC50	YCR094W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TSC13	YDL015C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TSC13	YDL015C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ERP3	YDL018C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
OSH2	YDL019C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Loewen CJ, et al. (2003) PMID:12727870
MRX9	YDL027C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SLC1	YDL052C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PEX19	YDL065C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Hoepfner D, et al. (2005) PMID:16009135
YET3	YDL072C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YET3	YDL072C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
YET3	YDL072C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Wilson JD and Barlowe C (2010) PMID:20378542
UBX3	YDL091C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PMT5	YDL093W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PMT1	YDL095W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GET3	YDL100C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EXP1	YDL121C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
EXP1	YDL121C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EXP1	YDL121C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
UBP1	YDL122W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Schmitz C, et al. (2005) PMID:15635103
UBP1	YDL122W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
NUS1	YDL193W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Prein B, et al. (2000) PMID:11086160
RTN2	YDL204W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YCX1	YDL206W	is active in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2023-06-07	Lee GM, et al. (2023) PMID:36965615
SHR3	YDL212W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YDL241W	YDL241W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MLG1	YDR018C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MRH1	YDR033W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
BAP3	YDR046C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
EMC10	YDR056C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
EMC10	YDR056C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YOS9	YDR057W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
LCB2	YDR062W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SSS1	YDR086C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
DNF2	YDR093W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SWF1	YDR126W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
NUM1	YDR150W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2014-08-12	Chao JT, et al. (2014) PMID:25083872
SSY1	YDR160W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CDC1	YDR182W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Losev E, et al. (2008) PMID:18332110
SLY1	YDR189W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Cao X and Barlowe C (2000) PMID:10747087
SLY1	YDR189W	located in	GO:0005783	endoplasmic reticulum	cellular component		IGI with SEC12	manually curated	SGD	2013-08-07	Li Y, et al. (2005) PMID:15958490
CAB5	YDR196C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
VPS64	YDR200C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VPS64	YDR200C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Pracheil T and Liu Z (2013) PMID:23625923
MSC2	YDR205W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MSC2	YDR205W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Ellis CD, et al. (2004) PMID:15277543
GTB1	YDR221W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GTB1	YDR221W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
RTN1	YDR233C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RTN1	YDR233C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RTN1	YDR233C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Geng J, et al. (2005) PMID:16002643
MNN10	YDR245W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SRP101	YDR292C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
DPL1	YDR294C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GPI11	YDR302W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GPI11	YDR302W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CPR5	YDR304C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Frigerio G and Pelham HR (1993) PMID:8377189
CPR5	YDR304C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CPR5	YDR304C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
PMT7	YDR307W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PMT7	YDR307W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YFT2	YDR319C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2018-06-22	Choudhary V, et al. (2018) PMID:29526591
PEX3	YDR329C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Hoepfner D, et al. (2005) PMID:16009135
GPI8	YDR331W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YPS7	YDR349C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DIT2	YDR402C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2019-06-07	Bemena LD, et al. (2018) PMID:29365103
STE14	YDR410C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
DFM1	YDR411C	is active in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2023-02-02	Kandel R, et al. (2023) PMID:36689475
DFM1	YDR411C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DFM1	YDR411C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
DFM1	YDR411C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Hitt R and Wolf DH (2004) PMID:15093775
GPI17	YDR434W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GPI17	YDR434W	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Grimme SJ, et al. (2004) PMID:15075373
GPI19	YDR437W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GPI19	YDR437W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
GPI19	YDR437W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
NHX1	YDR456W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MFA1	YDR461W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YDR476C	YDR476C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YDR476C	YDR476C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PEX29	YDR479C	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PEX29	YDR479C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2016-06-29	Mast FD, et al. (2016) PMID:27129769
IZH1	YDR492W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IZH1	YDR492W	located in	GO:0005783	endoplasmic reticulum	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SEC20	YDR498C	located in	GO:0005783	endoplasmic reticulum	cellular component		IDA	manually curated	SGD	2013-08-07	Sweet DJ and Pelham HR (1993) PMID:8334998
