id,fluxes
EX_mn2_e,3.674847014445023e-05
EX_nh4_e,3.110988959898039
EX_o2_e,5.60695938851333
EX_pi_e,0.22691489535597423
EX_so4_e,0.03579451710561721
EX_zn2_e,0.0006161713331952934
FBA3_c,-0.010504179664505174
FBA_c,26.66933172877218
FBP_c,1.1281909007564914
FE2t_c_e,0.00025959149009896026
FECOOR_m,10.829571389792369
FKYNH_c,1.00000041105882e-07
FUM_c,0.3443983965134976
FUM_m,-0.0006429919138566387
G3PAT_c,0.020414419463877
G5SDy_c,1.0145717004189506e-07
G6PDH2i_c,0.8233210082862273
GALUi_c,0.4124614689719404
GAPD_c,51.38997613810761
GARFT_c,0.0780182862924075
GF6PTA_c,0.005511277201179108
GK1_c,0.00018613232540433682
GK2_c,0.03857182795417998
GLCt_c_e,27.693013450565775
GLNS_c,1.7427989541806876
GLU5K_c,9.999942283477826e-08
GLUDC_c,0.1051408731439173
GLUDxi_c,5.11039673372305e-07
GLUDy_c,3.490968008546594
GLUPRT_c,0.07801828034601295
GLUSx_c,1.0697266823572638
GLUt_c_m,1.0079283267943877
GLYGS_c,0.11238233425843816
GLYOX_c,0.00014498343287495737
GMPS2_c,0.03875795585775883
GND_c,0.8233210064692361
GRTT_c,0.026000715675779888
H2Ot_c_e,14.981893642769665
H2Ot_c_m,25.999078295306816
HACNH_m,0.12107126317177223
HCITR_m,0.12107125835565362
HCITS_m,0.12107125547575995
HCO3E_c,3.208217105504145
HEX1_c,27.693013450010074
HICITD_m,0.12107126125845959
HISTD_c,0.035565824950459374
HISTP_c,0.03556582433840036
HMGCOAR_c,0.07800215936537538
HMGCOAS_c,0.0780021637618062
HSDx_c,0.23219125830522827
HSDy_c,5.8364394645434605e-08
HSERTA_c,0.02343003291178263
HSK_c,0.20876128117849396
HSTPT_c,0.035565828736217976
Ht_c_e,1.416625591949945
Ht_c_m,1.0010460379190534e-07
ICDHx_m,1.0001261218664447e-07
ICDHyi_c,0.6603725606770221
ICDHyi_m,9.99963542065866e-08
ICL_1_c,0.01472476190184401
IG3PS_c,0.03556582392083743
IGPDH_c,0.03556582949939748
IGPS_c,0.011978128129824177
ILETA_m,0.10854004713724329
ILEt_c_m,0.10854004182430389
IMPC_c,0.1135841324406814
IMPD_c,0.03875795282208186
IPDDI_c,0.026000722176301675
IPMD_c,0.1476072518107062
IPPMIa_c,0.14760725231786853
IPPMIb_c,0.14760724495774502
IPPS_c,0.14760724445961418
KARA1i_m,0.2826836566086309
KARA2i_m,0.108540046858557
KYN_c,1.0107101064654038e-07
Ktps_e,0.23599911101191862
LACPYRt_c_m,-3.097274063890154e-07
LACtps_m,3.102522417494881e-07
LEUTA_c,0.14760725594608592
LGTHL_c,0.00014498691988428007
LNS14DMy_c,0.013000367851066619
LNSTLS_c,0.013000364128101712
M1PS_c,0.004187895158471206
MALS_c,0.014724656578113208
MAN1PT_c,0.15021608421116622
MAN6PI_c,0.1502160896018448
MDH_c,-1.4149390844052105
MDH_m,0.1233030818172316
ME1_m,1.6501159627903093
ME2_m,1.0000007079549308e-07
METAT_c,0.04311716039576751
METB1_c,9.99997839542432e-08
METS_c,0.06412497015931988
MEVK1_c,0.07800215710027188
MG2t_c_e,0.02486738275463165
MGSA_c,2.1914098238533054e-11
MI1PP_c,0.004187896674346836
MN2t_c_e,3.6749052261881803e-05
MTHFR3_c,0.0641249670230171
NDPK1_c,0.26275716515566294
NDPK2_c,0.5047757813128793
NDPK3_c,0.018198981549909045
NDPK4_c,0.0015454356360425172
NDPK5_c,0.0010430586066711843
NDPK6_c,0.001545421991038176
NDPK7_c,0.001043068200434625
NDPK8_c,0.04011726853923165
NH4t_c_e,3.110988957004017
NH4t_c_m,1.5063010174857228
NTP5_c,1.0000112986942536e-07
O2t_c_e,5.6069593865966745
O2t_c_m,5.414785688794981
OAAtps_m,0.7917279798332374
OCBT_c,0.07104517856701527
OMCDC_c,0.14760725282379686
OMPDC_c,0.08834846536042065
ORNTACi_m,0.28776699481140966
ORNTA_c,0.21663535592839686
ORNtpa_m,0.287766984246424
ORPT_c,0.08834846626681177
PAILS_c,0.0041878992986748055
PAPSR_c,0.023587778510129918
PAP_c,0.0011724696021512579
PC_c,2.6821526305258696
PDH_m,0.7961687691780598
PDMEMT_c,0.010038902866655548
PEMT_c,0.010038902369893724
PFK_c,27.797522626701152
PGCD_c,2.3855818389577683
PGI_c,26.44740983069802
PGK_c,51.38997613269021
PGL_c,0.8233210081210129
PGMT_c,0.41246146896277147
PGM_c,49.004394293775995
PHETA1_c,0.069288691040331
PItps_e,0.22691489613876534
PItps_m,13.519345709020076
PMANM_c,0.15021609297640998
PMEMT_c,0.010038902377913226
PMEVK_c,0.07800215220920122
PPA_c,5.828011181307648e-07
PPA_m,4.122966452696135
PPCK_c,9.999801533643723e-08
PPIt_c_m,4.122966450507987
PPND2_c,0.03611864726235913
PPNDH_c,0.06928869854524507
PRAGSi_c,0.07801828372244102
PRAIS_c,0.07801829426500648
PRAIi_c,0.011978128019614507
PRAMPC_c,0.035565830668416246
PRASCSi_c,0.07801830630981535
PRATPP_c,0.03556583063580964
PRFGS_c,0.07801829253979203
PRMICI_c,0.035565830182250936
PRPPS_c,0.21391070297267875
PSCIT_c,0.11738537249855516
PSD_c,0.01273687385512478
PSERT_c,2.3855818485192355
PSP_L_c,2.385581851622789
PSSA_c,0.01505405572392258
PYK_c,48.76962364586258
PYRDC_c,46.71379950659468
PYRtps_m,1.0000017658033112e-07
RNDR1_c,0.0015454395390139962
RNDR2_c,0.0010430494680688544
RNDR3_c,0.0010430702396891445
RNDR4_c,0.0015454191571702398
RPE_c,0.36714507867250057
RPI_c,0.4561759268208334
SACCD1_c,0.12107127207119735
SACCD2_c,0.12107127851118522
SADT_c,6.847061084396282e-07
SAM24MT_c,0.01300037737163022
SBP_c,0.010504179143165081
SERAT_c,0.00015785991902545477
SHK3Di_c,0.11738537428541607
SHKK_c,0.11738537344678643
SLFAT_c,0.02358709704239512
SO3R_c,0.023587784541847213
SO4t_c_e,0.03579452477923371
SQLEy_c,0.01300036342554654
SQLS_c,0.01300035776950694
SSALy_c,0.10514086122127518
STATg_c,0.0026498894352377047
SUCFUMt_c_m,0.2922477272266566
SUCOAS_m,1.000001085568409e-07
TALA_c,0.25276940379078566
THRA_c,1.0000020698104723e-07
THRD_L_m,0.10611789713527403
THRS_c,0.20876127968414393
THRt_c_m,0.10611789522604383
TMDS_c,0.0015454272975702005
TPI_c,24.594290589722334
TRDR_c,0.028764754413423868
TRE6PP_c,0.005633248305913926
TRE6PS_c,0.005633246036118007
TRPO2_c,1.029410775200155e-07
TRPS1_c,0.01197813693728292
TYRTA_c,0.03611863302496144
UAGDP_c,0.005511272703990003
UMPK_c,0.08834846409374089
UREASE_c,-8.64613287332376e-05
VALTA_c,0.14760724574038378
VALTA_m,0.28268364259818096
VALt_c_m,0.28268365209471297
ZN2t_c_e,0.0006161578882386589
compACYLCOA_c,0.046148575043551375
lumpFACOA160_c,0.049719554071589234
lumpFACOA180_c,0.013479663614124629
lumpFACOA200_c,0.0014973623361544772
lumpFACOA220_c,0.0014973598003044188
lumpFACOA240_c,0.001497359378725455
lumpFACOA260_c,0.0007486770245820555
lumpIPC_c,0.0003743394997136177
CYSTS_c,0.6166535686984922
FDH_c,2.797935584837759
HCYSMT_c,7.84781853782356e-08
LALDO3_c,-0.00014498771357775967
LCADi_c,-0.00014498787325993156
MALt2_m,9.999987919365555e-08
P5CD_m,0.1388696201052263
SERD_L_c,-4.372551954593151e-06
SUCCt2_m,-0.0006430932825584017
lumpFREEFA_c,0.000576264987123703
ALDD2y_c,0.8183261673007554
FECRq6_m,10.829571390713754
FRD_m,0.05585274699637238
G3PT_c,2.0441225576026985
G3PD1i_m,1.0312708294231443e-07
ASNN_c,1.0000027612598759e-07
NADHq6_c,6.2526305989170465
NADHq6_m,4.22971191711152
SUCDq6_m,0.3474574808575858
ALCD2i2_c,45.89547299792767
GLYCt_c_e,2.044122559317862
EX_glyc_e,2.0441225609738574
G3PD1i_c,2.0645368586389656
GLYC3Pt_c_m,1.1044397281428103e-07
DHAPt_c_m,9.999787513592406e-08
ALCD2i2_m,9.936608628697266e-08
ETOHt_c_m,9.941691702836032e-08
ACALDt_c_m,4.432212569927797e-07
G5SADr_c,0.21663545773124757
P5CR_c,0.21663545955876493
PROt_c_m,0.13886971486585983
PROD2_m,0.1388697113637909
G5SADr_m,9.610428649548525e-08
P5CD2_m,9.999848658574267e-08
GHMT2r_c,2.3632177687008795
MTHFD2i_c,3.6089562370151386e-07
MTHFD_c,2.297547011069909
MTHFC_c,2.2975473724471165
FTHFL_c,-2.105944959601394
GHMT2r_m,-0.7211929580106814
GLYCL_m,1.400183120259052
MTHFD_m,0.6789901587093724
MTHFC_m,0.6789901598578143
FTHFL_m,-0.6789901603171112
GLYt_c_m,2.121376071252598
FORt_c_m,0.6789901585510165
SERt_c_m,-0.7211929584996638
FRD_c,0.08339054218960351
ETFOXRq6_m,-0.00022860227770163177
FADH2t_c_m,0.08324555660268315
FADt_c_m,0.08324557305548197
OAADC_c,-2.134540124825488e-05
CYSTGL_c,0.0024221499399629705
2OBUTt_c_m,0.0024221498732736927
LDHDf_c,-0.00014497717914417824
TKT1_c,0.24226522484742896
TKT2_c,0.12487985575614084
