id,fluxes
EX_so4_e,0.04327172015329031
EX_succ_e,0.13635711981295276
EX_zn2_e,0.0007523344929467134
FACOAE160_c,8.210858959999556e-05
FACOAE161_c,3.390491365666269e-05
FACOAE171_c,2.865491030126692e-05
FACOAE181_c,0.0001704195655831807
FACOAE182_c,0.00012506653334710147
FACOAE183_c,4.1049900425340225e-05
FBA3_c,-1.1655551071589451e-07
FBA_c,8.571356356702118
FBP_c,4.5533378333313905
FE2t_c_e,0.00031699609777441524
FECOOR_m,40.776412866202854
FECRq7_m,40.77641286363412
FKYNH_c,1.0836284298578319e-07
FUM_c,0.35777291609362755
FUM_m,4.949249587996746
G3PAT_c,0.015398258625755475
G3PD1i_c,0.5524968915064031
G5SDy_c,0.09348202879593473
G6PDH2i_c,1.6496827138479289
GALUi_c,0.5046775844921962
GAPD_c,16.96626690030098
GARFT_c,0.10565208938459605
GF6PTA_c,0.006601855342608127
GK1_c,0.052360367874687265
GK2_c,6.205668419288328e-06
GLCt_c_e,10.129113546657004
GLNS_c,0.8578574210339869
GLU5K_c,0.09348207043689914
GLUDC_c,0.03400968977093543
GLUDxi_c,0.5833415170205086
GLUDy_c,3.68240075227168
GLUPRT_c,0.10565207625597683
GLUSx_c,1.0000053445185813e-07
GLUt_c_m,0.858116510295651
GLYGS_c,0.09578302604328784
GLYOX_c,-1.9635084055400968e-08
GMPS2_c,0.05236657474000214
GND_c,1.6496827742232458
GRTT_c,0.03373324861105471
H2Ot_c_e,33.152461460674296
H2Ot_c_m,127.68063164558725
HACDm40_m,0.002358875838257954
HACNH_m,0.1455983727236595
HCITR_m,0.14559837877607582
HCITS_m,0.14559838924695614
HCO3E_c,2.510666223044813
HEX1_c,10.12911355692291
HICITD_m,0.14559835618793263
HISTD_c,0.04277102435772147
HISTP_c,0.04277101215111114
HMGCOAR_c,0.10119975446419693
HMGCOAS_c,0.10119974247625066
HSDx_c,0.00022426833891512918
HSDy_c,0.2813647172890113
HSERTA_c,0.02526355222263248
HSK_c,0.2563254372356687
HSTPT_c,0.04277099718920603
Ht_c_e,4.526498805483672
Ht_c_m,8.331767134174622e-07
ICDHx_m,5.650973266165877
ICDHyi_c,1.719397873948847e-07
ICDHyi_m,9.728228405792208e-08
ICL_1_c,0.17286964180474956
IG3PS_c,0.04277096628996059
IGPDH_c,0.04277098048143888
IGPS_c,0.014404937746461212
ILETA_m,0.13052905825848704
ILEt_c_m,0.13052904700692688
IMPC_c,0.1484230597392511
IMPD_c,0.05236657435009591
IPDDI_c,0.033733228982382964
IPMD_c,0.17751066750651034
IPPMIa_c,0.17751066414471772
IPPMIb_c,0.17751065611760625
IPPS_c,0.17751064779938056
KARA1i_m,0.3399514902687488
KARA2i_m,0.1328879162119847
KYN_c,1.1166338902413726e-07
Ktps_e,0.2881777857507404
LACPYRt_c_m,-6.223850854905322
LACtps_m,6.223850847136729
LEUTA_c,0.17751064968277763
LGTHL_c,-3.201294471081877e-08
LNS14DMy_c,0.016866658238367586
LNSTLS_c,0.01686665054727014
M1PS_c,0.005141524904400542
MALS_c,0.1728695486758123
MAN1PT_c,0.19993995284528693
MAN6PI_c,0.19993996071848727
MDH_c,-1.1164879542653061
MDH_m,5.8238432988128235
ME1_m,0.7725366063621544
ME2_m,9.99995919990864e-08
METAT_c,0.038176050968947564
METB1_c,9.13367134154391e-08
METS_c,0.06343963660630678
MEVK1_c,0.10119974524369929
MG2t_c_e,0.030365488932197336
MGSA_c,-2.9413456169329255e-08
MI1PP_c,0.005141523055438507
MN2t_c_e,4.487809464517504e-05
MTHFR3_c,0.06343962450877674
NADHcplxI_c_m,23.314168809228697
NADHq7_c,12.320568113670644
NDPK1_c,0.34685493231984993
NDPK2_c,0.6284356875625454
NDPK3_c,0.013373865038841323
NDPK4_c,0.0024266035752954405
NDPK5_c,0.0015080691383332497
NDPK6_c,0.0024266024502144837
NDPK7_c,0.0015080527568128877
NDPK8_c,0.00243278728880291
NH4t_c_e,3.8238230450470296
NH4t_c_m,0.13309330223950352
NTP5_c,-3.7762059950755296e-07
O2t_c_e,20.632942657100568
O2t_c_m,20.38820644042559
OAAtps_m,9.305864098945704e-08
OCBT_c,0.08554211945748644
OIVD3_m,0.002358862128976223
OMCDC_c,0.17751065135083774
OMPDC_c,0.11958288214698327
ORNTACi_m,0.08554213072762361
ORNTA_c,9.999971469300835e-08
ORNtpa_m,0.08554212848327143
ORPT_c,0.11958288047676796
PAILS_c,0.005141521864428417
PAPSR_c,0.028366110996112918
PAP_c,0.0005160345064988062
PC_c,2.01056401263581
PDH_m,5.967082807739768
PDMEMT_c,0.007103113735353416
PEMT_c,0.007103117731433398
PFK_c,13.124694197336192
PGCD_c,0.4496002176559732
PGI_c,7.9134388758391
PGK_c,16.966266874518865
PGL_c,1.6496827525314441
PGMT_c,0.504677593248115
PGM_c,16.516666737912967
PHETA1_c,0.08332592817212406
PItps_e,0.2905560269970206
PItps_m,97.73932606025139
PMANM_c,0.19993995316859217
PMEMT_c,0.0071031150263952784
PMEVK_c,0.10119973028239301
PPA_c,3.4987980789456804e-06
PPA_m,5.035322208404793
PPCK_c,1.0000006249114347e-07
PPCOAt_c_m,0.002358876036026269
PPIt_c_m,5.035322200714971
PPND2_c,0.043435489628159095
PPNDH_c,0.08332593944196101
PRAGSi_c,0.10565208065686253
PRAIS_c,0.10565208325975206
PRAIi_c,0.014404944650700215
PRAMPC_c,0.04277095744473841
PRASCSi_c,0.10565208828774932
PRATPP_c,0.042770946188103336
PRFGS_c,0.10565209550477017
PRMICI_c,0.04277096421892664
PRPPS_c,0.2824108544558244
PSCIT_c,0.141166271701596
PSD_c,0.008820773717919703
PSERT_c,0.44960026747997933
PSP_L_c,0.44960027435515226
PSSA_c,0.009740705771437475
PYK_c,16.234334290156625
PYRDC_c,8.014322865963877
PYRtps_m,2.11080197292346e-07
RNDR1_c,0.002426565588687361
RNDR2_c,0.001508054041000816
RNDR3_c,0.001508016050177504
RNDR4_c,0.002426621057081365
RPE_c,0.8644591866759583
RPI_c,0.7852235966136774
SACCD1_c,0.145598412933021
SACCD2_c,0.14559839319330783
SADT_c,1.25937819955221e-06
SAM24MT_c,0.016866730125876497
SBP_c,1.0707416038045187e-07
SERAT_c,0.003102633619617344
SHK3Di_c,0.14116626067723295
SHKK_c,0.14116626853151235
SLFAT_c,0.028364842200070177
SO3R_c,0.028366109440357196
SO4t_c_e,0.04327172061803708
SQLEy_c,0.016866630389766275
SQLS_c,0.016866622995572268
SSALy_c,0.034009700721455094
STATg_c,0.0019830867025599397
SUCCt_c_e,0.13635712015633455
SUCDq7_m,5.139354733255265
SUCFUMt_c_m,0.19010513467878534
SUCOAS_m,4.949249614089202
TALA_c,0.502812840191798
THRA_c,9.999828896383157e-08
THRD_L_m,0.13288794048659983
THRS_c,0.25632544383991657
THRt_c_m,0.13288795182888738
TMDS_c,0.002426621610167699
TPI_c,8.018859334769477
TRDR_c,0.036235371093547214
TRE6PP_c,0.056172824231062325
TRE6PS_c,0.056172839056157796
TRPO2_c,1.0000163632490933e-07
TRPS1_c,0.014404947601530108
TYRTA_c,0.04343552341940186
UAGDP_c,0.0066018648810420265
UMPK_c,0.11958287244189736
UREASE_c,1.0811110945383878e-07
VALTA_c,0.177510656495458
VALTA_m,0.33995150100510374
VALt_c_m,0.3399514686941862
ZN2t_c_e,0.0007523526861697529
compACYLCOA_c,0.034659557427936985
lumpFACOA160_c,0.03550968349661379
lumpFACOA170_c,0.002358877910345674
lumpFACOA180_c,0.0251235240856642
lumpFACOA200_c,0.0013638995772874338
lumpFACOA220_c,0.001363895936883771
lumpFACOA240_c,0.0013639004862598272
lumpFACOA260_c,0.0006819578002958604
lumpIPC_c,0.00034097543366119645
ALCD2i2_m,5.635173431720998e-07
ALCD2i2_c,4.699737003579992
ETOHt_c_m,5.804653474669793e-07
ACALDt_c_m,0.5752485543145152
G5SADr_c,0.0934820911470365
P5CR_c,0.09348207041945676
PROt_c_m,-3.763731654499744e-05
PROD2_m,-3.763755589970692e-05
G5SADr_m,-3.765703550251487e-05
P5CD2_m,-3.7650322481129853e-05
ALDD2y_c,2.7393374241310102
ALDD2y_m,0.5752479997843077
GHMT2r_c,0.31994134793824125
MTHFD2i_c,0.25407511050315545
MTHFD_c,-5.477649532284942e-09
MTHFC_c,0.25407509449197263
FTHFL_c,7.738135796860139e-08
GHMT2r_m,-0.017072036017514315
GLYCL_m,0.00020534609017603777
MTHFD_m,-0.016866691630490597
MTHFC_m,-0.016866707049472175
FTHFL_m,0.016866682666271435
GLYt_c_m,0.017277368340335574
FORt_c_m,-0.016866704592670808
SERt_c_m,-0.01707202849521891
OAADC_c,-1.3656532607963816e-06
G3PT_c,0.5370986264590754
GLYCt_c_e,0.5370986231551993
EX_glyc_e,0.5370986207110816
TKT1_c,0.5028127260952833
TKT2_c,0.3616464575629634
