fold	min_protein_count	R2_cv	RMSE_cv	R2_test	RMSE_test	proteins
1	20	0.8543315882360109	0.01528694488758947	0.7559534662858688	0.014081150481971574	YBR118W;YIL133C;YOR063W;YLR075W;YGR244C;YLR441C;YOR168W;YAL038W;YAL005C;YHR174W;YBL099W;YLR110C;YMR205C;YCR012W;YLR044C;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	21	0.8506768744259735	0.015331273442376676	0.7402977699161262	0.014054515937631558	YBR118W;YLL026W;YIL133C;YOR063W;YLR075W;YGR244C;YLR441C;YOR168W;YAL038W;YAL005C;YHR174W;YBL099W;YLR110C;YMR205C;YCR012W;YLR044C;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	22	0.8372700870364402	0.01551089729337057	0.743660748063782	0.014164640743886316	YBR118W;YLL026W;YIL133C;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YAL005C;YHR174W;YBL099W;YLR110C;YMR205C;YCR012W;YLR044C;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	23	0.7636082330249232	0.015584315157925376	0.7482889463818567	0.014315548648633592	YBR118W;YLL026W;YIL133C;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YAL005C;YHR174W;YBL099W;YLR110C;YMR205C;YCR012W;YLR044C;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	24	0.7757737709559951	0.015678467334922393	0.7512637870935862	0.013462055168109062	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YAL005C;YHR174W;YBL099W;YLR110C;YMR205C;YCR012W;YLR044C;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	25	0.795631434196225	0.01471107896987514	0.7588745647156426	0.012995670305112676	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YAL005C;YHR174W;YBL099W;YLR110C;YKL114C;YMR205C;YCR012W;YLR044C;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	26	0.8515904021659042	0.014488095612112015	0.7797441563078055	0.013026117989519631	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YLL024C;YAL005C;YHR174W;YBL099W;YLR110C;YKL114C;YMR205C;YCR012W;YLR044C;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	27	0.8595787705118997	0.014370256380735264	0.7918106853106147	0.012995002288698395	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YHR174W;YBL099W;YLR110C;YKL114C;YMR205C;YCR012W;YLR044C;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	28	0.8768899889847709	0.014481632740222024	0.8299064897269336	0.012736155183343048	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YHR174W;YBL099W;YLR110C;YKL114C;YMR205C;YCR012W;YLR044C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	29	0.8617096997424198	0.014447999398668497	0.8399980671342135	0.012457362580187484	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YHR174W;YBL099W;YLR110C;YKL114C;YLR303W;YMR205C;YCR012W;YLR044C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	30	0.8669536901089355	0.014441281933478678	0.8418431290400511	0.012376909511896917	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YHR174W;YBL099W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	31	0.8641923313774409	0.01462959681597039	0.8397421181001457	0.012407568434621066	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YHR174W;YBL099W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	32	0.8659047394054501	0.014820976391100327	0.836088595740888	0.01229637988760693	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YHR174W;YBL099W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	33	0.8886407906446102	0.014216906613138543	0.8441773267863228	0.012300430841515683	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YJR009C;YHR174W;YBL099W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	34	0.8867262972068427	0.01451857919603035	0.8277803130305176	0.012818017727263884	YBR118W;YLL026W;YIL133C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YJR009C;YHR174W;YBL099W;YGR254W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	35	0.8923228537694067	0.014614329397316717	0.8276095233796571	0.012861627700185903	YBR118W;YLL026W;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YJR009C;YHR174W;YBL099W;YGR254W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	36	0.8867518290765616	0.014321472565238207	0.8250524609045733	0.012970351666302986	YBR118W;YLL026W;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YLL024C;YAL005C;YJR009C;YHR174W;YBL099W;YGR254W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	37	0.885793929472383	0.014442685197534968	0.8212550296041383	0.012972961214145875	YBR118W;YLL026W;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGR192C;YLL024C;YAL005C;YJR009C;YHR174W;YBL099W;YGR254W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	38	0.8833330074451707	0.014612013583530101	0.8201930544320939	0.013156239829607529	YBR118W;YLL026W;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGR192C;YLL024C;YAL005C;YJR009C;YHR174W;YBL099W;YGR254W;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	39	0.8799385145653437	0.014872679851431212	0.8150139473715934	0.012980985592018999	YBR118W;YLL026W;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGR192C;YLL024C;YAL005C;YJR009C;YHR174W;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	40	0.8320207288879482	0.015826612799128094	0.8307577194151646	0.012939978493669789	YBR118W;YLL026W;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGR192C;YLL024C;YLR174W;YAL005C;YJR009C;YHR174W;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	41	0.8365456815797077	0.016224740719703437	0.8193731484846343	0.013234147786387094	YBR118W;YLL026W;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGR192C;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	42	0.835569774173543	0.01602437830171323	0.8145279382785622	0.01301324961273181	YBR118W;YLL026W;YAR007C;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGR192C;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YOL121C;YPR043W;YPR191W;YBL045C
1	43	0.8418535691331883	0.014945930505403522	0.8246596303739027	0.010055008163401727	YBR118W;YLL026W;YAR007C;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGR192C;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	44	0.8456090123897998	0.01513249804125959	0.8163197660560713	0.010373326991349827	YBR118W;YPR080W;YLL026W;YAR007C;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGR192C;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	45	0.8531683362597373	0.015985793618470735	0.8203604409364503	0.010104286655516343	YBR118W;YPR080W;YLL026W;YAR007C;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	46	0.8567131399336864	0.015620512708737612	0.8245564132906846	0.0100040349923082	YBR118W;YPR080W;YLL026W;YAR007C;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	47	0.8587754590613131	0.015351073675487166	0.817728385615022	0.010062024304951414	YBR118W;YPR080W;YLL026W;YAR007C;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	48	0.8563881098510152	0.015548267857407011	0.8242901171862548	0.009783393891827316	YBR118W;YPR080W;YLL026W;YAR007C;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR011C;YER091C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	49	0.8547134940737496	0.015168205515852256	0.8208949574039852	0.010100778822834652	YBR118W;YPR080W;YLL026W;YAR007C;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YFR011C;YER091C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	50	0.8570076326070255	0.015247114785761415	0.8457823509058525	0.008988455822854784	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YFR011C;YER091C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	51	0.8484622026914019	0.015289460455413458	0.8492139408823425	0.008906609237793753	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YFR011C;YER091C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YPR043W;YPR191W;YBL045C
1	52	0.8256172797477461	0.015308118936135822	0.8566476111807096	0.008807128732201921	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YFR011C;YER091C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YBL045C
1	53	0.8219279057431566	0.015265824074487845	0.8634165519865707	0.008825303899762093	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YLR285W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YFR011C;YER091C;YOL086C;YDL185W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YBL045C
1	54	0.7938626107326894	0.015365136658715613	0.8361286972530514	0.009135057584692916	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YLR285W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YFR011C;YER091C;YOL086C;YCR048W;YDL185W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YBL045C
1	55	0.8055343855256298	0.015387801073162588	0.839970553966305	0.00903050273130642	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YLR285W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YFR011C;YER091C;YOL086C;YCR048W;YDL185W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YBL045C;YLR325C
1	56	0.7757995039292783	0.015386710494767461	0.84048273954038	0.008847478592246646	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YLR285W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YFR011C;YER091C;YOL086C;YCR048W;YDL185W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YNL292W;YBL045C;YLR325C
1	57	0.7767024282190811	0.015319735587182986	0.8397942501735739	0.00899244876509161	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YLR285W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YKL150W;YFR011C;YER091C;YOL086C;YCR048W;YDL185W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YNL292W;YBL045C;YLR325C
1	58	0.7654318855003226	0.015517178178992844	0.8359972450414561	0.009086458887618899	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YLR285W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YKL150W;YFR011C;YER091C;YOL086C;YMR092C;YCR048W;YDL185W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YNL292W;YBL045C;YLR325C
1	59	0.794313993966015	0.015609707870773485	0.8392080038378216	0.009013582425268448	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YLR285W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YMR205C;YCR012W;YLR044C;YFR024C-A;YKL150W;YFR011C;YER091C;YOL086C;YMR092C;YCR048W;YDL185W;YLR345W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YNL292W;YBL045C;YLR325C
1	60	0.7826677138699181	0.016222738269408427	0.7870650108144528	0.010287973692450873	YBR118W;YPR080W;YLL026W;YAR007C;YER070W;YIL133C;YGR148C;YBL027W;YOR063W;YKL006W;YLR075W;YGR244C;YGR082W;YOL018C;YLR441C;YJR123W;YOR168W;YAL038W;YBR039W;YKL182W;YGL253W;YGR192C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YGR282C;YHR174W;YDR298C;YBL099W;YLR285W;YGR254W;YFL018C;YLR110C;YKL114C;YCR005C;YLR303W;YOR302W;YMR205C;YCR012W;YLR044C;YFR024C-A;YKL150W;YFR011C;YER091C;YOL086C;YMR092C;YCR048W;YDL185W;YLR345W;YBL092W;YML073C;YOL121C;YLL045C;YPR043W;YPR191W;YNL292W;YBL045C;YLR325C
2	1	0.16836323932053254	0.03783110166581087	0.16105499798902875	0.03315949586271092	YLR075W
2	2	0.3670149935607202	0.0317422299723603	0.2866212316189178	0.03120168933523909	YLR075W;YKL060C
2	3	0.4103553465388759	0.02874501896294907	0.4622027107079724	0.026618697800177834	YLR075W;YKL060C;YBL045C
2	4	0.40682118875256584	0.028542620454272458	0.4477504979056231	0.02644881315868255	YOR063W;YLR075W;YKL060C;YBL045C
2	5	0.1605595813688488	0.028496848356413564	0.4156066125825175	0.025660472882564844	YOR063W;YLR075W;YHR174W;YKL060C;YBL045C
2	6	0.15026579361972678	0.027122539461950503	0.46555609068975456	0.023828110840744314	YOR063W;YLR075W;YHR174W;YKL060C;YOL121C;YBL045C
2	7	0.26881052852373655	0.026265769527647927	0.39965526536994495	0.02443124771555265	YGR148C;YOR063W;YLR075W;YHR174W;YKL060C;YOL121C;YBL045C
2	8	0.3222803915872601	0.02478688189459872	0.40658523237996735	0.024231582294362557	YGR148C;YOR063W;YLR075W;YGR192C;YHR174W;YKL060C;YOL121C;YBL045C
